#OTU ID,Taxon
ea0b4de1602b4e03d49a70bcb4909b28,d__Bacteria; p__Hydrogenedentes; c__Hydrogenedentia; o__Hydrogenedentiales; f__Hydrogenedensaceae; g__Hydrogenedensaceae
fa92e1e3c4fee128dc312b206b2fe89f,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
26eabac2342c3773142d71beba0f5fba,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SC-I-84; g__SC-I-84; s__uncultured_bacterium
9428e0e25950926115c59d98af1001f1,d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Sedimentibacteraceae; g__Sedimentibacter; s__uncultured_bacterium
bbd824364ac9bff755c0690f666b07b8,d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Pir4_lineage
bf9da03f57b77778b73e87cf0de4baa9,d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Isosphaerales; f__Isosphaeraceae; g__Aquisphaera; s__uncultured_bacterium
b6d3420f162f3af339f4e5c4d02c1682,d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Sphaerochaeta; s__uncultured_bacterium
f0ef51a3779393e348dd293ff456aafe,d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales; f__Rubinisphaeraceae; g__SH-PL14
5e90b83746540eab125fc0a9a4a8ca5d,d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia
50d5685e2ada0d743f80e946f75e0821,d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales; f__Rubinisphaeraceae; g__uncultured
dc2acbcc9a24088633806387f01620ff,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prolixibacteraceae; g__uncultured; s__uncultured_bacterium
3f9bc7d9a21f2263ead25317967811c6,d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
dee24b9fc442b464cfd6b54e16d23568,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Dysgonomonadaceae; g__Proteiniphilum; s__uncultured_bacterium
0c406897063844b51a836373ff7089ef,d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__RBG-13-54-9; f__RBG-13-54-9; g__RBG-13-54-9; s__uncultured_bacterium
f8e2aa60609efac5324b1cbc1a677fea,d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Pir4_lineage; s__uncultured_bacterium
6c88e65fe508ddb8ab2a21d7488b0c8d,d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured; s__uncultured_bacterium
58ac6ea810e4f59e870c827ecb9219d0,d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group; s__uncultured_bacterium
7ae0f472beafd24cc640a0f1ccb2340c,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__Candidatus_Accumulibacter
09fce70bb3bdf389109492fed4f9112e,d__Bacteria; p__Synergistota; c__Synergistia; o__Synergistales; f__Synergistaceae; g__uncultured; s__uncultured_bacterium
e033fa887795f70dfde3c4c04d504e00,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Lentimicrobiaceae; g__Lentimicrobiaceae; s__uncultured_bacterium
f1c518bce4891d86bad3be6f3474e87b,d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Thermomicrobiales; f__JG30-KF-CM45; g__JG30-KF-CM45; s__uncultured_bacterium
e5f3957321fe762102e3dca0da942c07,d__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__uncultured_bacterium
ab61214a69fd9e569529b95ba271440a,d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__LD1-PB3; f__LD1-PB3; g__LD1-PB3; s__uncultured_bacterium
49640c07f2d7a147c21ba66ba5a01308,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__uncultured
b0908c8001e931cbdfda9f6b95c9b0d0,d__Eukaryota; p__Cryptomycota; c__Cryptomycota; o__Cryptomycota; f__Cryptomycota; g__Cryptomycota; s__uncultured_eukaryote
9797d049fc1477163058255d04fd0bee,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Simplicispira
a7c814627912b6cbfe1064ddad1ecf9c,d__Bacteria; p__WS1; c__WS1; o__WS1; f__WS1; g__WS1; s__uncultured_bacterium
c8bb89021a25df46050d583a42655e10,d__Bacteria; p__Firmicutes; c__Negativicutes; o__Acidaminococcales; f__Acidaminococcaceae; g__Acidaminococcus; s__uncultured_bacterium
a9157920117f657399c77dacbaa57759,d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Ardenticatenales; f__uncultured; g__uncultured; s__uncultured_bacterium
752e6db61d6c4ad829bbc21afea163d4,d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Sphaerochaeta
19c80fb7ff572b5c3ac50a29c4dd47a5,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylococcaceae
fc6811e2782f5c312cd40b1a42328267,d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Ilumatobacteraceae; g__CL500-29_marine_group
4cf65f83cb2ee182a0c1dcfe21081be6,d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__Candidatus_Roizmanbacteria; f__Candidatus_Roizmanbacteria; g__Candidatus_Roizmanbacteria
41b0e73cc9299afb3a8ee3885d9229d2,d__Bacteria; p__Desulfobacterota; c__uncultured; o__uncultured; f__uncultured; g__uncultured
e14862163ac488c12fefefec76ce1e23,d__Bacteria; p__Planctomycetota; c__Pla4_lineage; o__Pla4_lineage; f__Pla4_lineage; g__Pla4_lineage
052b8952c4ac21ba6039c64f8b4430c3,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria
d25222a2fff58c0bbdd256b356a403a9,d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__UCG-010; g__UCG-010; s__uncultured_bacterium
c9137a6d581b6be3c9450dd6e82d57ce,d__Bacteria; p__Myxococcota; c__Polyangia; o__mle1-27; f__mle1-27; g__mle1-27
aa4dfa202e9ba917d2b7a740989ae0c6,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Paludibacteraceae
c5bca50b7bf2936ed502c24c7f77a5f3,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Lentimicrobiaceae; g__Lentimicrobium
7ed93a5e7dc3d26394714222fb718596,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group; s__metagenome
8ce3b933c588fa0173b809c0cf0b290f,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__SB-5; g__SB-5
8f1e057ba2de71641b7ada3847486b24,d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__A4b; s__uncultured_bacterium
d4189f1ca41d2dc94c273a5dd2a4b90b,d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia; f__Hungateiclostridiaceae; g__Fastidiosipila; s__uncultured_bacterium
86b7d49a64e9c93ca620579a088c9062,d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales; f__Gemmataceae; g__uncultured
d45016868cd116642cf9415d0625223d,d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae
9438f42b916433d1a90aa7dc3194f47d,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Dysgonomonadaceae; g__Fermentimonas; s__uncultured_bacterium
591bf836533d905b5af2c149741803a5,d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae
913b5f36f9fba3a5f57cc4e2002d71c2,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__env.OPS_17; g__env.OPS_17
5ff2289d1f09c85ec7bcb635b513af65,d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Proteocatella
6e34017d0fe6ad42e46245cc92e72f56,d__Bacteria; p__Firmicutes; c__D8A-2; o__D8A-2; f__D8A-2; g__D8A-2; s__uncultured_bacterium
12f3bb1e7e2c2e1bd056eb164e8ed682,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium; s__uncultured_bacterium
f469eec62efa2dc1bfce2d73a5012ae0,d__Bacteria; p__Firmicutes; c__Incertae_Sedis; o__DTU014; f__DTU014; g__DTU014; s__uncultured_bacterium
389be0c1b0dc401645a72dd2ce1297d9,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiales_Incertae_Sedis; g__Bauldia
e7352646ee9f880a386bfe6fc54661bb,d__Bacteria; p__Firmicutes; c__Clostridia; o__Caldicoprobacterales; f__Caldicoprobacteraceae; g__Caldicoprobacter; s__uncultured_bacterium
07028ca1472466225af8d8debfc0a729,d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Propioniciclava; s__uncultured_bacterium
1c19c0cf3a0da3d5036be232f9752713,d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__uncultured
55404ffdd1e605e88b581044a3252dca,d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__053A03-B-DI-P58; f__053A03-B-DI-P58; g__053A03-B-DI-P58
bfab2bff262d6a114d7855195e3f66eb,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__uncultured
1e71d5a06678708d93078dc773d317ba,d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Vicinamibacteraceae; s__uncultured_bacterium
bd3eabafcdb894695495154b0987ad26,d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group; s__uncultured_bacterium
845fd491b362be891d1dc26170621b7b,d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Sphaerochaeta; s__uncultured_bacterium
30b4fe81bde50118ba8ec936677e66d9,d__Bacteria; p__Planctomycetota; c__BD7-11; o__BD7-11; f__BD7-11; g__BD7-11; s__uncultured_bacterium
fe8e9ee902efdb965b7f3aa2919bf302,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Chitinophaga
0bce684fe8980807fa5e442c056b7af6,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidetes_vadinHA17; g__Bacteroidetes_vadinHA17; s__uncultured_bacterium
ac604a48fd5d444dc66b9be9c4e32b94,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Lautropia; s__uncultured_bacterium
b9a5a86517147468f3b379b2db05c2ef,d__Bacteria; p__Elusimicrobiota; c__Elusimicrobia; o__MVP-88; f__MVP-88; g__MVP-88; s__uncultured_bacterium
62d1398bb30d8b60f418b00e29694792,d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia; f__Gracilibacteraceae; g__Gracilibacter; s__uncultured_bacterium
5d9b601bf525900ae0fbe4b7de1c8f78,d__Bacteria; p__Sumerlaeota; c__Sumerlaeia; o__Sumerlaeales; f__Sumerlaeaceae; g__Sumerlaea
b00b59d474150208969291456a55982d,d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae; g__uncultured; s__uncultured_bacterium
e3f98731ed5463bacf37116cc27d1d0b,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales
ce5e9e41d50ef0505679a92149e28fe2,d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kerfeldbacteria; f__Candidatus_Kerfeldbacteria; g__Candidatus_Kerfeldbacteria
381043a9441104a6952c51b2c7fcba45,d__Bacteria; p__Nitrospinota; c__P9X2b3D02; o__P9X2b3D02; f__P9X2b3D02; g__P9X2b3D02
dec6bf6c8606091baedd9d17d35c7a22,d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__RBG-13-54-9; f__RBG-13-54-9; g__RBG-13-54-9; s__uncultured_bacterium
ea8d47abc79abe4cdc719224e301fe20,d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__SM1A02; s__uncultured_bacterium
8ba403cc5530e3a7798e4703974a4264,d__Bacteria; p__Verrucomicrobiota; c__Chlamydiae; o__Chlamydiales; f__Parachlamydiaceae; g__Neochlamydia
aea303823d931205c493f47abd10c72e,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiales_Incertae_Sedis; g__Phreatobacter
07a706b91db286e59a50bf9a056ad947,d__Bacteria; p__Firmicutes; c__uncultured; o__uncultured; f__uncultured; g__uncultured; s__uncultured_bacterium
0e8135cba61c570a758d68a6cec37a13,d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella; s__uncultured_bacterium
a1bbf750a584f4f7e949e088a2eafb7e,Unassigned
436371f7c6788e778afa12ff7186f748,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Weeksellaceae; g__Cloacibacterium; s__uncultured_bacterium
6fe28b0fa137037df47a401cc274253a,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__uncultured
364733320a0955a1d782b8c9a242eb54,d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae; g__uncultured; s__uncultured_bacterium
d5e363f2f8f5b4a4a8a15494485ddebd,d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__CCM11a; f__CCM11a; g__CCM11a
36ecb5f933780bd76e09dfe5bf276c78,d__Bacteria; p__Spirochaetota; c__Leptospirae; o__Leptospirales; f__Leptospiraceae; g__RBG-16-49-21
f11b93129569e0bbf880e40b64922a6a,Unassigned
d7ecf365d6a7c7e6dda0205f8d30c0f5,d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia; f__Hungateiclostridiaceae; g__Ercella
8cf4ed3953a590497ff6b19c81b06b0e,d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia; f__Hungateiclostridiaceae; g__uncultured
38d3c531cef8f5e4c6aa89fd3ba4b569,d__Bacteria; p__Myxococcota; c__Polyangia; o__Haliangiales; f__Haliangiaceae; g__Haliangium; s__uncultured_bacterium
1d1521c89c84eb3fa3615dbc1b4be874,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__uncultured; s__uncultured_bacterium
509bf4dcf23e9e14dc3e15114c059b52,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae
447d9069725ef962824df2f728b666ef,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__uncultured
cabdbbe25f2188d06a6be10e6ccaa249,d__Bacteria; p__Firmicutes; c__Bacilli; o__Izemoplasmatales; f__Izemoplasmataceae; g__Izemoplasmataceae
62cc34347fad9c75b49a1649db177127,d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Spirochaeta
a1146b7bd8bca1d3d82d8903b4c1cb5f,d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Sphaerochaeta; s__uncultured_bacterium
8694f3626ddcd144c66d51154e61694b,d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Isosphaerales; f__Isosphaeraceae; g__Singulisphaera
01632a5e1fb6921468cd17227bab11ba,d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Thermoanaerobaculales; f__Thermoanaerobaculaceae; g__Subgroup_10
0774ec5becb91385d4b0861bb1a62e8f,d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__Candidatus_Roizmanbacteria; f__Candidatus_Roizmanbacteria; g__Candidatus_Roizmanbacteria; s__uncultured_bacterium
1588d96b5a2d1d440af528ddcd8f6321,d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Subgroup_17; f__Subgroup_17; g__Subgroup_17; s__uncultured_bacterium
2cf465a4809e7b8e636b5457fddae6c0,d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales; f__Rubinisphaeraceae; g__SH-PL14; s__uncultured_bacterium
46e95b78952928ccd52509931d7a53fe,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae
a73a1dad15c099c19170007dd462c8ca,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__uncultured_bacterium
488c3a398b2525222481b23c6fca3096,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__uncultured; g__uncultured; s__uncultured_bacterium
48c95f2d275f17939740f29a7c3ce95d,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Ramlibacter; s__uncultured_bacterium
24805d89cbd6447d65557e15978ae3ca,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__uncultured
78b1bbde044264858dde6d1ab338fb62,d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales; f__Gemmataceae; g__uncultured; s__uncultured_bacterium
b869daf8c3d9818838d3949093f8348c,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae
7bc34f49bd0dee8ce8ed674e310ca519,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__A0839; g__A0839; s__uncultured_bacterium
0961621c7b4fab9f73d4187e65cba275,d__Bacteria; p__Firmicutes; c__Clostridia; o__Monoglobales; f__Monoglobaceae; g__Monoglobus
6d37377ccaf6bc5eba018a2d751371c8,d__Bacteria; p__Myxococcota; c__Polyangia; o__mle1-27; f__mle1-27; g__mle1-27
3679383716de5422e76612e197e7f3d1,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cytophagaceae; g__Cytophaga; s__uncultured_bacterium
cdd6f808f02f395714dbe2cc7712307c,d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__uncultured
1fc41992164beb1ead88a0c7ad972334,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Spongiibacteraceae; g__BD1-7_clade; s__uncultured_bacterium
c026e732708a5810a26689dfd9e3515d,d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__uncultured; s__uncultured_bacterium
c78c3b570110dd6c014fde60f6532a17,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Pleomorphomonadaceae; g__Prosthecomicrobium
3c631d9327310f355258fa48f3046dc8,d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia; f__Gracilibacteraceae; g__Lutispora; s__uncultured_bacterium
32f4b77cc46671da5939b393859ec4bc,d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__p-1088-a5_gut_group; s__uncultured_bacterium
efc0a877d3a2a6efaa59165217e70291,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Paludibacteraceae; g__uncultured
a55f985329bae449463bc54997ca4cd8,d__Bacteria; p__Myxococcota; c__Polyangia; o__Nannocystales; f__Nannocystaceae; g__Nannocystis
5d0c2468b1bfd5681344200ab6a0d72c,d__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__uncultured_bacterium
df270a98146fa82f2c946e0df41fb332,d__Bacteria; p__Planctomycetota; c__OM190; o__OM190; f__OM190; g__OM190; s__uncultured_bacterium
35db3fe9b546d96c6f1444a6bc2ada79,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae
a847ec49ead7829e8c60d3a872b3b7ca,d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_1; s__uncultured_bacterium
0d8dc8397e5cf5bf27a22b4bbfb0f133,d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured
24a9135ba98f3f54deb6165426773e55,d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__RBG-13-54-9; f__RBG-13-54-9; g__RBG-13-54-9; s__uncultured_bacterium
38c6318d1463905aa75f66263bca75ec,d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__PB19; f__PB19; g__PB19
c609c98c2e3f207dda923f088e9cb679,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Defluviimonas
7b999fbd3e28c69434e11ec68b857d70,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__uncultured
4a2756906bfd02368f1b955f6bd73152,d__Bacteria; p__Firmicutes; c__D8A-2; o__D8A-2; f__D8A-2; g__D8A-2; s__uncultured_bacterium
02dacd5d7588b63731d9eb5ea9181382,d__Bacteria
47b937b5fc89666b5c72574020074d9e,d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Sedimentibacteraceae; g__Sedimentibacter; s__uncultured_bacterium
f8c4c3cbffd575198b2ff428cbdc47f9,d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Sphaerochaeta; s__uncultured_bacterium
eb85b1fb6e95e32c57c173f21f7bd397,d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__Anaerovorax
0266bd48bed156790a114370573a8452,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Pseudaminobacter
8dd8d07e3b512917c82fb747c3b1c017,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__JG36-GS-52; f__JG36-GS-52; g__JG36-GS-52
1ebe2062851064f337ba67dc414d9c56,d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Pirellula
22b5fcc47bcc5fced47244f25750dbec,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__uncultured; s__uncultured_bacterium
5fa43efc6372ae94a2a1c483526cfd61,d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_bacterium
7807b377f0e97f38eacee6131223f45a,d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group; s__uncultured_bacterium
3632e5f1830dd643a4e53a3a8249504c,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_suis
ac166be03888fe463d6016075f4146b1,d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__1-20; f__1-20; g__1-20; s__uncultured_bacterium
248a70ec2d465f2dc4fe65cfc010707b,d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales; f__uncultured; g__uncultured; s__uncultured_bacterium
52a0890257a16f1f01d611892216b8e7,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Macellibacteroides
b75c758758f9217c307995ca7d4d9e60,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Hyphomicrobium; s__uncultured_bacterium
241f4ccc01c9e3d5c9b223c48c90c1d8,d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured
d5460ca84d4215ec088ab328d4782b6a,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Diaphorobacter; s__uncultured_bacterium
76646314c47e38d901068b4c982676dd,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Terrimonas
ae83810bebe9e31ff78635fad168715c,d__Bacteria; p__Actinobacteriota; c__Actinobacteria
a4f138843327b8684f3af86145b7fec5,d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia; f__Hungateiclostridiaceae; g__uncultured
ff59b21db759339913d7ae646a211436,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Paludibacteraceae; g__uncultured
0d26d61db7b7849f63dba49f88bfa973,Unassigned
5a72a3407809eb612c3f32770cd7035d,d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group; s__uncultured_bacterium
0226a0976bd2f0351c0d31343490943d,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__uncultured; g__uncultured; s__uncultured_bacterium
73aa8438497be96c1d6ddc43f77b2b05,d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Thermoanaerobaculales; f__Thermoanaerobaculaceae; g__Subgroup_10
9f8ea4bd57e94f80b55c8aa3d742b2aa,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__Ellin6067
9157416ec7b347ca28ade80d874108b8,d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__uncultured
88c1a7c1f2ba9a2cc2346bbe710178e5,d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellae; o__WCHB1-41; f__WCHB1-41; g__WCHB1-41
430919f2f7b8526ae988c5c4dd2dfa09,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria
2829f5cdafc20f57f52a4aaba9dd19fc,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinilabiliaceae
67c7c21d4505a8bd521aa6ca1848a8cb,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter_sp._TTH0-4
a5ec334c4a96569750d625f61f04286c,d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__RBG-13-54-9; f__RBG-13-54-9; g__RBG-13-54-9; s__uncultured_bacterium
cfb44d1beae4a12d4fb295af6b226b07,d__Bacteria; p__Myxococcota; c__Polyangia; o__Haliangiales; f__Haliangiaceae; g__Haliangium; s__uncultured_bacterium
48d25d54dd89b1488bd4f4e69e919ff4,d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__uncultured; f__uncultured; g__uncultured; s__uncultured_bacterium
f5d22a4729e0ce68f5dc99d9d4012eea,d__Bacteria; p__Myxococcota; c__Polyangia; o__Haliangiales; f__Haliangiaceae; g__Haliangium; s__uncultured_bacterium
