#OTU ID,WAS_76,R1_76,R2_76,R3_76,WAS_121,R1_121,R2_121,R3_121,WAS_160,R1_160,R2_160,R3_160,WAS_196,R1_196,R2_196,R3_196
f2b6ef3cc2255cf2725b219ac076561f,0,0,0,0,0,4.23E-05,0,5.39E-05,0,0,0,0,0,0,0,0
f4e32ef0c303beb43f0c198cb7d146df,0,0,0,0,0,4.23E-05,5.24E-05,7.19E-05,0,0,0,0,0,0,0,0
f897abca52e5b9f83c9369e1a839823f,0,0,0,0,4.16E-05,4.23E-05,0,0,0,0,0,0,0,0,0,0
fce8b2a2a369bd9d1c8fd40b66d60fbe,0,0,0,0,0,4.23E-05,0,0,0,0,0,0,0,0,0,0
33f2cb9c67e1a245603ed2dd6e959c76,0,0.049992639,0.051990034,0.053393983,0,0,0,0,0,0,0,0,0,0,0,0
1dc1b9def160f0ca3a525cf8fe7b4b7d,0,0.038130692,0.032038215,0.02967417,0,0,0,0,0,0,0,0,0,0,0,0
e2acf670820bfce80a26bf78bebe11d6,0,0.032410036,0.035991517,0.033910548,0,0,0,0,0,0,0,0,0,0,0,0
3cd467b32c6a92b0ced94de1f9408a18,0,0.031737018,0.035703255,0.030162232,0,0,0,0,0,0,0,0,0,0,0,0
47b787dce5eeb626575f3273d8641647,0,0.030475109,0.026087673,0.02983035,0,0,0,0,0,0,0,0,0,0,0,0
811d4d9a05b2c0c374ffd38276ebe6e3,0,0.027236208,0.028146684,0.025301134,0,0,0,0,0,0,0,0,0,0,0,0
0287e0418563ba543d79d106db4929f0,0,0.023639767,0.026870097,0.028385686,0,0,0,0,0,0,0,0,0,0,0,0
01c386d73fb52119b3f91056034f0691,0.054909462,0.018676257,0.013671835,0.014544248,0,0,0,0,0,0,0,0,0,0,0,0
192dcfee21fe5342543b7d7acb2b0378,0,0.018655225,0.018572282,0.019932452,0,0,0,0,0,0,0,0,0,0,0,0
f7d4a1112c38703be2a4c492744a79bb,0.036113236,0.017119902,0.019087034,0.017257872,0,0,0,0,0,0,0,0,0,0,0,0
8580bf1e15606d92ed7d5da111031ee1,0.013389441,0.011378215,0.010027385,0.009507448,0,0,0,0,0,0,0,0,0,0,0,0
c41986efc75f397851e095eb243692a4,0,0.010221465,0.006382935,0.008589891,0,0,0,0,0,0,0,0,0,0,0,0
72988b1ac2210d76818cf23fbe2b3669,0.003672533,0.009254001,0.009636173,0.009253656,0,0,0,0,0,0,0,0,0,0,0,0
8c5d8a0cbdd9bcfdcda7e9b800380e47,0,0.009232969,0.008627257,0.008570369,0,0,0,0,0,0,0,0,0,0,0,0
53855b7e21e1a247baeb3ea82e63dc1e,0.027824535,0.008917492,0.00922437,0.009116998,0,0,0,0,0,0,0,0,0,0,0,0
fd805573e482cc3f5cae971e5a509bd0,0.00882428,0.008833365,0.008771388,0.008726549,0,0,0,0,0,0,0,0,0,0,0,0
16da69f1524617ed8fff9336c3c79fa8,0,0.00866511,0.007680112,0.00716475,0,0,0,0,0,0,0,0,0,0,0,0
c9bc5be75a1be9ccec4084aa8ded7d3a,0,0.008580983,0.008050734,0.008433711,0,0,0,0,0,0,0,0,0,0,0,0
762b2e8ef7e2e2466a666350daa4591d,0.028054068,0.008097251,0.008091914,0.008336099,0,0,0,0,0,0,0,0,0,0,0,0
19ccf88b6bece7f77f69b609225b094b,0,0.007592487,0.013260033,0.014349023,0,0,0,0,0,0,0,0,0,0,0,0
9541e9f177d9d12d8eb1cc43b5d7ffb6,0.010992094,0.007550424,0.006053493,0.005739609,0,0,0,0,0,0,0,0,0,0,0,0
0a62fc46798da9b50112a8d0c5795e78,0,0.006099228,0.00547697,0.005915311,0,0,0,0,0,0,0,0,0,0,0,0
d176c3da611f6ed23507555427a241c9,0.005763836,0.006057164,0.005168118,0.004763485,0,0,0,0,0,0,0,0,0,0,0,0
bbad952e4775779c4a3a0d0c4ffc74e3,0.01537873,0.005994069,0.006444705,0.006149581,0,0,0,0,0,0,0,0,0,0,0,0
1c7c2c3ae8b6e6e1c17c869ed1ec7bb1,0,0.00588891,0.005909362,0.005915311,0,0,0,0,0,0,0,0,0,0,0,0
17cd45308d3f8a90df5c070fd9b67b42,0,0.005447242,0.004159203,0.004451125,0,0,0,0,0,0,0,0,0,0,0,0
e5f3957321fe762102e3dca0da942c07,0.004488651,0.005447242,0.006959458,0.006110536,0,0,0,0,0,0,0,0,0,0,0,0
76427251947cea2b362cf9aa4c334092,0,0.005110733,0.004303334,0.005446772,0,0,0,0,0,0,0,0,0,0,0,0
593fdd7f1eef08104aaecf090c255fe9,0.009155828,0.005005573,0.004921037,0.005446772,0,0,0,0,0,0,0,0,0,0,0,0
9111f790273cb0010f3ac0eaf33fb5b6,0.002320837,0.004711128,0.004468054,0.004997755,0,0,0,0,0,0,0,0,0,0,0,0
e7500263217e3ba437da7426ab3ae572,0,0.004584937,0.003191467,0.003748316,0,0,0,0,0,0,0,0,0,0,0,0
f3ff8543bc75f80ae08b67ea89aae37b,0.001759755,0.00450081,0.004756316,0.004373036,0,0,0,0,0,0,0,0,0,0,0,0
8a0c7391c529afe2e461fb202e552959,0.009665902,0.004437714,0.004159203,0.004529215,0,0,0,0,0,0,0,0,0,0,0,0
87a74e7267672fde9402d083fa3ded9a,0,0.004353587,0.003294418,0.003884974,0,0,0,0,0,0,0,0,0,0,0,0
20ba69e6eaf18e26a538abd30e6b4f4b,0.005024229,0.004311523,0.00360327,0.003748316,0,0,0,0,0,0,0,0,0,0,0,0
ac9847b5b23dfe02f3aceec8bd4b3a87,0.009818924,0.004248428,0.003150287,0.003494524,0,0,0,0,0,0,0,0,0,0,0,0
8a96a350de39551f9a373c7cfd77228c,0.002754399,0.004227396,0.004509235,0.00472444,0,0,0,0,0,0,0,0,0,0,0,0
4780c4772a1ded0ba1cf20b2f2c5cd9b,0,0.004185332,0.002800255,0.003162642,0,0,0,0,0,0,0,0,0,0,0,0
87a62bc5c1ff6b3c309490fd66e76164,0.004437643,0.004080173,0.002841436,0.003533569,0,0,0,0,0,0,0,0,0,0,0,0
04a4b06a58dc044524cde23c693a753c,0.00283091,0.003911919,0.00366504,0.003455479,0,0,0,0,0,0,0,0,0,0,0,0
04e04d0c2bdbbce8226582a5bddcb82b,0.001351696,0.003848823,0.004200383,0.003728794,0,0,0,0,0,0,0,0,0,0,0,0
21aa7ef21e0d3c9fc7ebce03f0954c20,0,0.003827791,0.003788581,0.004743963,0,0,0,0,0,0,0,0,0,0,0,0
3ff4b73bbd26f81b8caa23e1104cdc57,0.000663096,0.003827791,0.004365104,0.003514046,0,0,0,0,0,0,0,0,0,0,0,0
0d6f0d1aa4a91200b3f690804d6fd3ed,0.003289977,0.003743664,0.002759075,0.002166995,0,0,0,0,0,0,0,0,0,0,0,0
588d3506358db84649262eb2c57b8772,0.004437643,0.003680569,0.003067927,0.003357867,0,0,0,0,0,0,0,0,0,0,0,0
c1770bf99cacc8a1ac9fa075be4de837,0.002881918,0.003680569,0.003088517,0.003631181,0,0,0,0,0,0,0,0,0,0,0,0
602cd900b0829c0ac86c25928869d73c,0.002397348,0.003596441,0.004241563,0.003826406,0,0,0,0,0,0,0,0,0,0,0,0
d26f1767cc8f400cbb917449678aa213,0.00255037,0.003323028,0.00360327,0.003299299,0,0,0,0,0,0,0,0,0,0,0,0
e9a4022c31fc11e69f7499d491da010e,0.004335629,0.003323028,0.00372681,0.003025984,0,0,0,0,0,0,0,0,0,0,0,0
02dacd5d7588b63731d9eb5ea9181382,0,0.0032389,0.004612185,0.003435957,0,0,0,0,0,0,0,0,0,0,0,0
50e1d11233da1e7a8540fd79fce49028,0,0.0032389,0.005682871,0.005290592,0,0,0,0,0,0,0,0,0,0,0,0
fd534bfe9457c95d48b14458d254a8c7,0,0.003217869,0.003253238,0.003533569,0,0,0,0,0,0,0,0,0,0,0,0
67ea12e39fc948ed411d4e86f1394857,0,0.003154773,0.006527066,0.007652812,0,0,0,0,0,0,0,0,0,0,0,0
94754fdb8bc7f0d0f98448ce3e355517,0,0.003049614,0.003829761,0.003904496,0,0,0,0,0,0,0,0,0,0,0,0
4880245127a3f5bb73b8ab996cedd39c,0.002728896,0.003028582,0.002511994,0.003435957,0,0,0,0,0,0,0,0,0,0,0,0
af81441161de106d85aad40a86c716d0,0,0.002944455,0.003459139,0.003572614,0,0,0,0,0,0,0,0,0,0,0,0
b8a67559e3993902b3f8555a47000188,0.003825555,0.002944455,0.003500319,0.003416434,0,0,0,0,0,0,0,0,0,0,0,0
7ed371236b02b7122796077e77264823,0,0.002881359,0.003788581,0.003162642,0,0,0,0,0,0,0,0,0,0,0,0
c74079efeff9a437189d2f80343789d4,0,0.002818264,0.002717895,0.003221209,0,0,0,0,0,0,0,0,0,0,0,0
8b4a67ead5d02bd9f71ba82642ef3079,0.004182606,0.002797232,0.002532584,0.002576967,0,0,0,0,0,0,0,0,0,0,0,0
925cf12d233580f865cd0da40ff8f121,0,0.002797232,0.002491404,0.002655057,0,0,0,0,0,0,0,0,0,0,0,0
d8a4210aefa7b05f3c996c84c6305dd4,0,0.002797232,0.003212058,0.003006462,0,0,0,0,0,0,0,0,0,0,0,0
16a835da432903a0b359f44eb76cabfe,0.004131599,0.002755169,0.001997241,0.002166995,0,0,0,0,0,0,0,0,0,0,0,0
1c0bf5411bf63a597067fec3c199ef80,0.002397348,0.002713105,0.003294418,0.003025984,0,0,0,0,0,0,0,0,0,0,0,0
6f5bd1521a3b6fe5ee6150d7d3590838,0,0.002692073,0.002491404,0.001854636,0,0,0,0,0,0,0,0,0,0,0,0
77a9eaa1bb6dee32356b7d95c83f206e,0,0.002650009,0.003809171,0.004041153,0,0,0,0,0,0,0,0,0,0,0,0
09ae8bcb8c1a21b3bb346ab368b7eec9,0,0.002607946,0.002450223,0.00275267,0,0,0,0,0,0,0,0,0,0,0,0
407f17d1618a254f99967069a252aec4,0,0.002523819,0.002388453,0.00244031,0,0,0,0,0,0,0,0,0,0,0,0
7cc0fe6df4764db92c0e996abdf662e1,0.003774547,0.002523819,0.002203142,0.002010815,0,0,0,0,0,0,0,0,0,0,0,0
bfab2bff262d6a114d7855195e3f66eb,0.005075236,0.002418659,0.002717895,0.001893681,0,0,0,0,0,0,0,0,0,0,0,0
02edd6996c8bdace25a674813fb6dbcc,0.004386636,0.002397628,0.002882616,0.002928372,0,0,0,0,0,0,0,0,0,0,0,0
f619d89624ecb314798a2b724261b0f0,0.001887274,0.002376596,0.001606029,0.001776546,0,0,0,0,0,0,0,0,0,0,0,0
92f42b1fee991e3ef120919f944bcc24,0.001887274,0.002334532,0.001503078,0.001347051,0,0,0,0,0,0,0,0,0,0,0,0
c026e732708a5810a26689dfd9e3515d,0,0.002292469,0.001420718,0.002323175,0,0,0,0,0,0,0,0,0,0,0,0
75d78aaee848abfc5702a9a4c94ecc83,0.001785259,0.002208341,0.002779665,0.002479355,0,0,0,0,0,0,0,0,0,0,0,0
82e90f32e227f5c9053b81b54fa57b79,0,0.002208341,0.002347273,0.00228413,0,0,0,0,0,0,0,0,0,0,0,0
e5aa1e68c980c01be8bf9f7f58714e6b,0.002116807,0.002208341,0.001441308,0.00197177,0,0,0,0,0,0,0,0,0,0,0,0
2ac49d9b53643a3ea90549505c433601,0.005840347,0.002061118,0.00191488,0.001776546,0,0,0,0,0,0,0,0,0,0,0,0
b0ae0088eddea7502738e288d4e50fb5,0.005355777,0.002061118,0.001585439,0.001581321,0,0,0,0,0,0,0,0,0,0,0,0
a445ba276240d06b934e265b4ea40f30,0.002397348,0.002040087,0.002203142,0.002225563,0,0,0,0,0,0,0,0,0,0,0,0
719da207e034c93889d59e7a4e6920cc,0,0.001976991,0.001997241,0.00259649,0,0,0,0,0,0,0,0,0,0,0,0
c00608a6861f08b8de9fda190ebd98a2,0,0.001976991,0.00179134,0.002010815,0,0,0,0,0,0,0,0,0,0,0,0
f83394ba03211953dbfb2c490a9d0064,0.002907422,0.001976991,0.002285503,0.001581321,0,0,0,0,0,0,0,0,0,0,0,0
76774ce3b2397d3eb58451c7ba0be92a,0.003800051,0.001934928,0.001708979,0.001737501,0,0,0,0,0,0,0,0,0,0,0,0
b6d3420f162f3af339f4e5c4d02c1682,0,0.001934928,0.00181193,0.001854636,0,0,0,0,0,0,0,0,0,0,0,0
d2d8884f80e519a5b828652df1a3e266,0.00186177,0.001934928,0.00183252,0.001874158,0,0,0,0,0,0,0,0,0,0,0,0
05f4a719248c60357abc812ead95f131,0,0.001913896,0.00189429,0.002147473,0,0,0,0,0,0,0,0,0,0,0,0
0cb414d6cb4e08c8011d34d4de973c79,0,0.001913896,0.002429633,0.00267458,0,0,0,0,0,0,0,0,0,0,0,0
05b9a5f9218f7ee4fe3824970ee32a4b,0,0.0018508,0.001400128,0.001757023,0,0,0,0,0,0,0,0,0,0,0,0
c513db3960289a61628a5df02c1dd4ae,0,0.001829768,0.001626619,0.001600843,0,0,0,0,0,0,0,0,0,0,0,0
eb3d4519f366617f3cf83eec03b82ec3,0,0.001808737,0.001606029,0.001327529,0,0,0,0,0,0,0,0,0,0,0,0
7432e8d52edd1e4a20c84d86138389c2,0,0.001787705,0.002326683,0.002381743,0,0,0,0,0,0,0,0,0,0,0,0
59b56ca1a1a3cc99e3c5ac7d007660d9,0.0020658,0.001766673,0.00179134,0.001796068,0,0,0,0,0,0,0,0,0,0,0,0
589414ab4744be4dff4d6bb722084a65,0.00469268,0.001745641,0.001708979,0.00204986,0,0,0,0,0,0,0,0,0,0,0,0
ab61214a69fd9e569529b95ba271440a,0,0.001745641,0.0018737,0.002947895,0,0,0,0,0,0,0,0,0,0,0,0
9428e0e25950926115c59d98af1001f1,0,0.001724609,0.001420718,0.000839467,0,0,0,0,0,0,0,0,0,0,0,0
97ab8a471471832614e64e63c206703e,0.00303494,0.001724609,0.000905965,0.001132304,0,0,0,0,0,0,0,0,0,0,0,0
fe299cd42d8fce9afc129c53dde83d1a,0.001785259,0.001724609,0.001132456,0.001132304,0,0,0,0,0,0,0,0,0,0,0,0
6347f83efc89d48cabb3e09ccd1908ec,0,0.001703578,0.001585439,0.001600843,0,0,0,0,0,0,0,0,0,0,0,0
7022b298e1755360492d4d2028552a58,0.0013772,0.001703578,0.001338357,0.001659411,0,0,0,0,0,0,0,0,0,0,0,0
fad89a766b07e36c61a77e91b7f4a8eb,0,0.001682546,0.001688389,0.002030338,0,0,0,0,0,0,0,0,0,0,0,0
fe7b833bc4c666dc9729b57d49debebf,0.007549095,0.001682546,0.00175016,0.001542276,0,0,0,0,0,0,0,0,0,0,0,0
1a1a71faa8c6f18e5fb9edbb3e9bc93f,0.001504718,0.001661514,0.001564849,0.001796068,0,0,0,0,0,0,0,0,0,0,0,0
2df62be69fbf25421ae95951c9023554,0,0.001640482,0.002553174,0.001815591,0,0,0,0,0,0,0,0,0,0,0,0
ce5e9e41d50ef0505679a92149e28fe2,0,0.001640482,0.001935471,0.002928372,0,0,0,0,0,0,0,0,0,0,0,0
1ab80c1a69c998fc43db4380fbee3515,0.002805407,0.00161945,0.001297177,0.001288484,0,0,0,0,0,0,0,0,0,0,0,0
11122305f4d5e1052cae9df7901ed506,0.000943637,0.001598418,0.001523668,0.001542276,0,0,0,0,0,0,0,0,0,0,0,0
aaf120cfc359609d938880277486eb53,0.008594746,0.001598418,0.001606029,0.001190871,0,0,0,0,0,0,0,0,0,0,0,0
30d2954397c0bbaeefedec58d9210c9e,0.001504718,0.001577387,0.001667799,0.001737501,0,0,0,0,0,0,0,0,0,0,0,0
eb59d21efea6e1785cbb4e4aa365bdcc,0.001708748,0.001577387,0.001379538,0.001542276,0,0,0,0,0,0,0,0,0,0,0,0
a569958bfba4578aea73d8843b66f11f,0.001045652,0.001556355,0.000638293,0.000819944,0,0,0,0,0,0,0,0,0,0,0,0
7aef26677ff7c1f1c6409b332c72755f,0.001785259,0.001535323,0.001235407,0.001034691,0,0,0,0,0,0,0,0,0,0,0,0
aa4dfa202e9ba917d2b7a740989ae0c6,0,0.001535323,0.00185311,0.001639888,0,0,0,0,0,0,0,0,0,0,0,0
4aacae85c4fc7fc919bb5354fb375ef5,0.000841622,0.001514291,0.002059011,0.001347051,0,0,0,0,0,0,0,0,0,0,0,0
c799f088df75a5d6ad50c829fa920faf,0.002575874,0.001514291,0.001544258,0.001620366,0,0,0,0,0,0,0,0,0,0,0,0
4f26f713a51501ca7b916333d1dadcce,0,0.001493259,0.001461898,0.001776546,0,0,0,0,0,0,0,0,0,0,0,0
73139e375ff8e7b52585620c81ca7d2c,0,0.001493259,0.001194227,0.001327529,0,0,0,0,0,0,0,0,0,0,0,0
bce993fc29d651a5bfab7b9fabdd77a5,0,0.001493259,0.001235407,0.001229916,0,0,0,0,0,0,0,0,0,0,0,0
6a432e6cce2089e28294502d05ae5a42,0.002448355,0.001472227,0.001523668,0.001288484,0,0,0,0,0,0,0,0,0,0,0,0
6d13948193300c654a246061000960b5,0,0.001472227,0.000864785,0.001112781,0,0,0,0,0,0,0,0,0,0,0,0
cebf7e5772435a680de505ec56fb3bfe,0.001555726,0.001472227,0.001976651,0.001366574,0,0,0,0,0,0,0,0,0,0,0,0
bae1872b848c00982d3b0278b2c0d61c,0.004437643,0.001409132,0.002223732,0.001561798,0,0,0,0,0,0,0,0,0,0,0,0
8905b0970dc158028c6ee2e7a2a0c3cf,0,0.0013881,0.001482488,0.001249439,0,0,0,0,0,0,0,0,0,0,0,0
eaf7b73120f6936ddf45393284a19c23,0.002014792,0.0013881,0.001276587,0.001308006,0,0,0,0,0,0,0,0,0,0,0,0
cce24231301f97e7bf51ee049c72271e,0,0.001367068,0.001050096,0.000956602,0,0,0,0,0,0,0,0,0,0,0,0
25800f1210818964c498d30ef8e3d268,0,0.001346037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f948542ee1eb41470ec30c463dbcc863,0.003494007,0.001346037,0.000947145,0.001093259,0,0,0,0,0,0,0,0,0,0,0,0
3a26f55fc75ea07ed816fca44d60ac97,0,0.001325005,0.001173636,0.000780899,0,0,0,0,0,0,0,0,0,0,0,0
66c4ab49109db66ab3f1b84dbe8c428b,0.000994644,0.001325005,0.001503078,0.001464186,0,0,0,0,0,0,0,0,0,0,0,0
86cea1dee430110a94c882e65fd4a588,0.000561081,0.001325005,0.001338357,0.001776546,0,0,0,0,0,0,0,0,0,0,0,0
dc2acbcc9a24088633806387f01620ff,0,0.001325005,0.001606029,0.001210394,0,0,0,0,0,0,0,0,0,0,0,0
e1e0c2fa073768b6915b5ebeefaf8bde,0,0.001325005,0.001173636,0.000819944,0,0,0,0,0,0,0,0,0,0,0,0
15a434714a398d753d8eaa15f22c6ae1,0,0.001303973,0.001297177,0.001190871,0,0,0,0,0,0,0,0,0,0,0,0
6e1d95dd641d8f34af62ded2355ea8d4,0.000739607,0.001303973,0.000947145,0.001171349,0,0,0,0,0,0,0,0,0,0,0,0
cb1eff6b3861cdad2f0e05458f1a704c,0,0.001303973,0.000905965,0.000780899,0,0,0,0,0,0,0,0,0,0,0,0
24fadc15b79fc8f177e4437d3431bc47,0.001224178,0.001282941,0.001523668,0.001405619,0,0,0,0,0,0,0,0,0,0,0,0
b2612b3bcf52c0ff6d1b58e350e7723c,0,0.001282941,0.000803014,0.001112781,0,0,0,0,0,0,0,0,0,0,0,0
fb61fce5afa4f8e96dbae0252c32f7aa,0.003698036,0.001282941,0,0.001073736,0,0,0,0,0,0,0,0,0,0,0,0
125f393c96cb73980412d7f164686651,0.000433563,0.001240877,0.001647209,0.001229916,0,0,0,0,0,0,0,0,0,0,0,0
a763454de0f482464d390c19698b8d03,0.000433563,0.001240877,0.001688389,0.001483708,0,0,0,0,0,0,0,0,0,0,0,0
b4c8eb083880d5097a9bda67b2ddf45a,0.002397348,0.001240877,0.000885375,0.001932726,0,0,0,0,0,0,0,0,0,0,0,0
d376e4a5ce927418fb731cea942ef24f,0.000663096,0.001240877,0.001482488,0.001483708,0,0,0,0,0,0,0,0,0,0,0,0
d49c7ec2c9d4c53e91ebbf88ab96318e,0,0.001240877,0.000967735,0.000917557,0,0,0,0,0,0,0,0,0,0,0,0
ff59b21db759339913d7ae646a211436,0,0.001240877,0.001935471,0.001932726,0,0,0,0,0,0,0,0,0,0,0,0
89bcb5e709bfadb0e59df9b55105c5ab,0.00283091,0.001219846,0.001111866,0.001034691,0,0,0,0,0,0,0,0,0,0,0,0
8b6b5864e517cbadf705eb5717fddeff,0.001504718,0.001219846,0.001420718,0.001483708,0,0,0,0,0,0,0,0,0,0,0,0
af5d4bdb330fa750390b67df9b9a07b5,0.002575874,0.001219846,0.001317767,0.000976124,0,0,0,0,0,0,0,0,0,0,0,0
efc0a877d3a2a6efaa59165217e70291,0,0.001219846,0.001070686,0.001600843,0,0,0,0,0,0,0,0,0,0,0,0
5d0c2468b1bfd5681344200ab6a0d72c,0.002040296,0.001198814,0.00175016,0.001464186,0,0,0,0,0,0,0,0,0,0,0,0
e0830a054603241c34e180ce7fba44cd,0.000918133,0.001198814,0.001379538,0.001581321,0,0,0,0,0,0,0,0,0,0,0,0
4c2b93b66c5c45551e45b8283fe90641,0.001428207,0.001177782,0.001008916,0.001171349,0,0,0,0,0,0,0,0,0,0,0,0
c5a41826bc57ea5fd089c48d9f6be0cd,0.000637592,0.001177782,0.000576523,0.001151826,0,0,0,0,0,0,0,0,0,0,0,0
e800b68aabe35533da3438dddb30111b,0.000816118,0.00115675,0.000844195,0.000937079,0,0,0,0,0,0,0,0,0,0,0,0
9207cdc6823f65f85c6eaa9baf4ad49c,0,0.001135718,0.000741244,0.001151826,0,0,0,0,0,0,0,0,0,0,0,0
aa581b048a9796664488f935fd0e23cc,0.001632237,0.001114687,0.001214817,0.001308006,0,0,0,0,0,0,0,0,0,0,0,0
3d62cdb75a2c112f1705719c991e384a,0,0.001093655,0,0.000761377,0,0,0,0,0,0,0,0,0,0,0,0
5e9f50bf0c18edac5142a304f157ec60,0.0013772,0.001093655,0.001153046,0,0,0,0,0,0,0,0,0,0,0,0,0
958e69d04d167fa9028c0c4e5c74c2c5,0,0.001093655,0.000844195,0.000566152,0,0,0,0,0,0,0,0,0,0,0,0
f7ff3c7f88b16294b938b8ce48ece50a,0.001224178,0.001093655,0.000947145,0.001034691,0,0,0,0,0,0,0,0,0,0,0,0
34964ea9d97ccac2cf18298544e333af,0.000790615,0.001072623,0.001194227,0.001503231,0,0,0,0,0,0,0,0,0,0,0,0
54187b0a9002728b6a9d0d16a6f7663a,0,0.001072623,0.000967735,0.000995646,0,0,0,0,0,0,0,0,0,0,0,0
88c1a7c1f2ba9a2cc2346bbe710178e5,0,0.001072623,0.000864785,0.001015169,0,0,0,0,0,0,0,0,0,0,0,0
0c85d1af320ec505a613270d14439985,0,0.001051591,0.000741244,0.001054214,0,0,0,0,0,0,0,0,0,0,0,0
167434a287d5485341c00d9bbaccf705,0,0.001051591,0.002367863,0.002323175,0,0,0,0,0,0,0,0,0,0,0,0
2816785874cfe4a8bec7a5c0fd30f45a,0,0.001051591,0.001070686,0.001015169,0,0,0,0,0,0,0,0,0,0,0,0
336e30f1f0adf451d49b6635d124320c,0.001785259,0.001051591,0.000638293,0.000702809,0,0,0,0,0,0,0,0,0,0,0,0
ee3ac2c53e6c157df89efb913cc33a41,0,0.001051591,0.001050096,0.001034691,0,0,0,0,0,0,0,0,0,0,0,0
03f76dcb0ff56e5b5e4e714698bf7ccb,0.000816118,0.001030559,0.000803014,0.000780899,0,0,0,0,0,0,0,0,0,0,0,0
97cd8e7c07bcaf8baef030c64237b14f,0,0.001030559,0.000988325,0.000858989,0,0,0,0,0,0,0,0,0,0,0,0
a338c40db4bbf5f9043df6b649c4bb6d,0,0.001030559,0.000844195,0.000839467,0,0,0,0,0,0,0,0,0,0,0,0
ddc202f0fc1d75466d215197af717703,0.001504718,0.001030559,0.001153046,0.001073736,0,0,0,0,0,0,0,0,0,0,0,0
e9e8887819faaa9b0c0edd18989f516f,0,0.001030559,0.000823605,0.001015169,0,0,0,0,0,0,0,0,0,0,0,0
1419d50c38493dc475eb48393944c5fd,0.005610814,0.001009527,0.000803014,0.000976124,0,0,0,0,0,0,0,0,0,0,0,0
151bacb308e972eb380735f4901c43d2,0.000969141,0.001009527,0.000864785,0.000976124,0,0,0,0,0,0,0,0,0,0,0,0
752e6db61d6c4ad829bbc21afea163d4,0,0.001009527,0.001317767,0.001054214,0,0,0,0,0,0,0,0,0,0,0,0
8dd8d07e3b512917c82fb747c3b1c017,0.000663096,0.001009527,0.001008916,0.001093259,0,0,0,0,0,0,0,0,0,0,0,0
fa92e1e3c4fee128dc312b206b2fe89f,0.001198674,0.001009527,0.001255997,0.001308006,0,0,0,0,0,0,0,0,0,0,0,0
1e2dad24b6184d2a3dc10277fd8a2756,0,0.000988496,0.000885375,0.001210394,0,0,0,0,0,0,0,0,0,0,0,0
1f7ae648b9799379d44293b16463dd49,0.000408059,0.000988496,0.000905965,0.001132304,0,0,0,0,0,0,0,0,0,0,0,0
41edcf04781b2b1128dfd392142f8c3c,0.000714104,0.000988496,0.000926555,0.000917557,0,0,0,0,0,0,0,0,0,0,0,0
4fd738f625417c4796f7bc3fa52e6f14,0.002754399,0.000988496,0.000885375,0.000527107,0,0,0,0,0,0,0,0,0,0,0,0
516f680c32092f76281a23d23e8bdf63,0.00117317,0.000988496,0.000494163,0.000507584,0,0,0,0,0,0,0,0,0,0,0,0
a7ebaaa00bda909dbb0ff95b400ee050,0.001351696,0.000988496,0.001050096,0.000800422,0,0,0,0,0,0,0,0,0,0,0,0
e3945993fe29a37164fecb75f6540859,0.002295333,0.000988496,0.000782424,0.001073736,0,0,0,0,0,0,0,0,0,0,0,0
eed62bb9ae75a28dae8cfae9955240c7,0.001198674,0.000988496,0.000864785,0.000702809,0,0,0,0,0,0,0,0,0,0,0,0
15135c3644ac9385daa2439e5c82dd17,0.00234634,0.000967464,0.001050096,0.000702809,0,0,0,0,0,0,0,0,0,0,0,0
1a3cedecf87bcfd3e8b553f056ba19fb,0,0.000967464,0.000700064,0.000761377,0,0,0,0,0,0,0,0,0,0,0,0
413009558dfb451fa493e658eb088abd,0,0.000967464,0.001111866,0.000976124,0,0,0,0,0,0,0,0,0,0,0,0
8f1a04bca7dc33741194150664bc62fd,0.001632237,0.000967464,0.001091276,0.001229916,0,0,0,0,0,0,0,0,0,0,0,0
700b6c3bda750b2060c2319dd62293cf,0,0.000946432,0.000514753,0.000449017,0,0,0,0,0,0,0,0,0,0,0,0
8b81635a70ceea49305f0fbd8b35f6cb,0.00165774,0.000946432,0.001008916,0.001054214,0,0,0,0,0,0,0,0,0,0,0,0
bb9cb4a0f34fcb8c02c75ea0af947e75,0.00165774,0.000946432,0.000823605,0.000819944,0,0,0,0,0,0,0,0,0,0,0,0
dd2f22ee592f4ca78c36dedc6322e3ec,0.000663096,0.000946432,0.001461898,0.001151826,0,0,0,0,0,0,0,0,0,0,0,0
f0dff42530a49df7fa8d5a3bcd6f4bcb,0.000765111,0.000946432,0.001050096,0.00046854,0,0,0,0,0,0,0,0,0,0,0,0
0b6955102c96577b3bc392386601d543,0,0.0009254,0.001255997,0,0,0,0,0,0,0,0,0,0,0,0,0
56b4225bb4672f80750e769848d3874d,0.002142311,0.0009254,0.000638293,0.000644242,0,0,0,0,0,0,0,0,0,0,0,0
7ae0f472beafd24cc640a0f1ccb2340c,0.0006886,0.0009254,0.000473573,0.000800422,0,0,0,0,0,0,0,0,0,0,0,0
dff85c005dbb4c25a97615358c75b25e,0,0.0009254,0.00179134,0.001522753,0,0,0,0,0,0,0,0,0,0,0,0
f1b9c288ca6f9805b69a976939047763,0.000841622,0.0009254,0,0.000741854,0,0,0,0,0,0,0,0,0,0,0,0
f81313ebd7d7ea4f906de23b15d54bec,0.000510074,0.0009254,0.001008916,0.000741854,0,0,0,0,0,0,0,0,0,0,0,0
