Wavenumber,BC,HC,WAS,R1,R2,R3
2105.438000,0.066727,0.068193,0.026413,0.026277,0.028260,0.019812
2105.920000,0.066800,0.068196,0.026482,0.026326,0.028356,0.019885
2106.402000,0.066885,0.068220,0.026595,0.026424,0.028487,0.019994
2106.884000,0.066977,0.068257,0.026728,0.026545,0.028628,0.020124
2107.366000,0.067072,0.068302,0.026846,0.026650,0.028745,0.020252
2107.849000,0.067156,0.068340,0.026913,0.026703,0.028804,0.020351
2108.331000,0.067225,0.068371,0.026914,0.026688,0.028793,0.020403
2108.813000,0.067277,0.068397,0.026858,0.026615,0.028720,0.020406
2109.295000,0.067321,0.068432,0.026777,0.026514,0.028616,0.020369
2109.777000,0.067362,0.068483,0.026704,0.026420,0.028516,0.020310
2110.259000,0.067407,0.068558,0.026669,0.026365,0.028453,0.020248
2110.741000,0.067449,0.068647,0.026674,0.026356,0.028436,0.020192
2111.223000,0.067481,0.068742,0.026706,0.026384,0.028456,0.020142
2111.706000,0.067490,0.068825,0.026738,0.026427,0.028489,0.020092
2112.188000,0.067475,0.068892,0.026748,0.026462,0.028514,0.020033
2112.670000,0.067440,0.068934,0.026723,0.026476,0.028513,0.019962
2113.152000,0.067397,0.068957,0.026667,0.026464,0.028482,0.019880
2113.634000,0.067353,0.068956,0.026587,0.026427,0.028423,0.019789
2114.116000,0.067315,0.068930,0.026492,0.026367,0.028341,0.019693
2114.598000,0.067273,0.068866,0.026382,0.026281,0.028239,0.019591
2115.080000,0.067218,0.068761,0.026256,0.026166,0.028119,0.019481
2115.563000,0.067136,0.068611,0.026109,0.026024,0.027980,0.019362
2116.045000,0.067029,0.068433,0.025948,0.025865,0.027832,0.019235
2116.527000,0.066902,0.068246,0.025788,0.025710,0.027689,0.019110
2117.009000,0.066778,0.068083,0.025650,0.025583,0.027567,0.018998
2117.491000,0.066672,0.067958,0.025549,0.025501,0.027478,0.018910
2117.973000,0.066599,0.067882,0.025489,0.025466,0.027424,0.018848
2118.455000,0.066552,0.067838,0.025458,0.025461,0.027392,0.018809
2118.938000,0.066521,0.067805,0.025435,0.025460,0.027360,0.018779
2119.420000,0.066482,0.067753,0.025398,0.025433,0.027309,0.018744
2119.902000,0.066419,0.067670,0.025341,0.025365,0.027228,0.018695
2120.384000,0.066321,0.067551,0.025267,0.025255,0.027120,0.018626
2120.866000,0.066193,0.067411,0.025192,0.025122,0.027003,0.018539
2121.348000,0.066041,0.067261,0.025126,0.024984,0.026891,0.018434
2121.830000,0.065877,0.067119,0.025070,0.024855,0.026797,0.018312
2122.312000,0.065704,0.066983,0.025006,0.024737,0.026717,0.018167
2122.794000,0.065527,0.066852,0.024911,0.024619,0.026638,0.017994
2123.277000,0.065345,0.066713,0.024758,0.024485,0.026541,0.017791
2123.759000,0.065163,0.066566,0.024543,0.024328,0.026416,0.017568
2124.241000,0.064987,0.066412,0.024278,0.024149,0.026259,0.017339
2124.723000,0.064831,0.066264,0.023996,0.023964,0.026083,0.017127
2125.205000,0.064695,0.066125,0.023726,0.023790,0.025899,0.016949
2125.687000,0.064578,0.066000,0.023488,0.023638,0.025719,0.016810
2126.169000,0.064463,0.065875,0.023281,0.023504,0.025543,0.016703
2126.651000,0.064332,0.065736,0.023086,0.023377,0.025367,0.016606
2127.134000,0.064165,0.065561,0.022878,0.023240,0.025184,0.016497
2127.616000,0.063958,0.065349,0.022643,0.023085,0.024993,0.016359
2128.098000,0.063717,0.065100,0.022381,0.022913,0.024800,0.016187
2128.580000,0.063465,0.064834,0.022109,0.022734,0.024616,0.015985
2129.062000,0.063215,0.064564,0.021844,0.022558,0.024446,0.015762
2129.544000,0.062981,0.064302,0.021594,0.022388,0.024281,0.015525
2130.026000,0.062749,0.064039,0.021349,0.022213,0.024100,0.015276
2130.509000,0.062506,0.063765,0.021093,0.022016,0.023879,0.015012
2130.990000,0.062228,0.063463,0.020809,0.021789,0.023602,0.014737
2131.473000,0.061914,0.063137,0.020506,0.021541,0.023279,0.014465
2131.955000,0.061580,0.062803,0.020215,0.021305,0.022948,0.014229
2132.437000,0.061271,0.062501,0.019993,0.021132,0.022669,0.014065
2132.919000,0.061031,0.062266,0.019896,0.021070,0.022502,0.014012
2133.401000,0.060907,0.062135,0.019953,0.021148,0.022488,0.014087
2133.883000,0.060911,0.062113,0.020156,0.021357,0.022627,0.014281
2134.365000,0.061036,0.062192,0.020457,0.021657,0.022884,0.014561
2134.848000,0.061244,0.062346,0.020788,0.021989,0.023201,0.014882
2135.330000,0.061499,0.062555,0.021090,0.022300,0.023523,0.015203
2135.812000,0.061762,0.062797,0.021330,0.022560,0.023816,0.015499
2136.294000,0.062016,0.063065,0.021513,0.022767,0.024072,0.015764
2136.776000,0.062246,0.063346,0.021662,0.022938,0.024305,0.016005
2137.258000,0.062447,0.063625,0.021807,0.023094,0.024533,0.016230
2137.740000,0.062605,0.063870,0.021959,0.023245,0.024760,0.016438
2138.222000,0.062709,0.064054,0.022116,0.023388,0.024977,0.016615
2138.705000,0.062743,0.064148,0.022258,0.023510,0.025159,0.016748
2139.187000,0.062710,0.064155,0.022373,0.023606,0.025284,0.016823
2139.669000,0.062621,0.064093,0.022459,0.023679,0.025340,0.016843
2140.151000,0.062507,0.064005,0.022527,0.023745,0.025331,0.016823
2140.633000,0.062393,0.063924,0.022588,0.023822,0.025274,0.016788
2141.115000,0.062299,0.063875,0.022644,0.023919,0.025193,0.016761
2141.597000,0.062220,0.063849,0.022676,0.024026,0.025104,0.016755
2142.079000,0.062138,0.063821,0.022656,0.024122,0.025019,0.016772
2142.562000,0.062023,0.063750,0.022559,0.024181,0.024945,0.016807
2143.044000,0.061863,0.063619,0.022380,0.024194,0.024892,0.016854
2143.526000,0.061662,0.063427,0.022143,0.024167,0.024874,0.016910
2144.008000,0.061453,0.063206,0.021897,0.024129,0.024904,0.016975
2144.490000,0.061271,0.062996,0.021689,0.024105,0.024986,0.017045
2144.972000,0.061153,0.062842,0.021547,0.024112,0.025110,0.017108
2145.454000,0.061109,0.062760,0.021471,0.024145,0.025251,0.017147
2145.937000,0.061127,0.062753,0.021434,0.024177,0.025376,0.017141
2146.418000,0.061170,0.062799,0.021401,0.024179,0.025461,0.017080
2146.901000,0.061204,0.062881,0.021359,0.024136,0.025503,0.016972
2147.383000,0.061198,0.062975,0.021314,0.024053,0.025513,0.016839
2147.865000,0.061139,0.063072,0.021293,0.023956,0.025515,0.016712
2148.347000,0.061024,0.063150,0.021315,0.023871,0.025519,0.016609
2148.829000,0.060857,0.063190,0.021376,0.023815,0.025517,0.016529
2149.311000,0.060633,0.063155,0.021439,0.023782,0.025480,0.016452
2149.793000,0.060350,0.063017,0.021445,0.023749,0.025374,0.016345
2150.276000,0.060000,0.062754,0.021347,0.023694,0.025182,0.016191
2150.758000,0.059591,0.062378,0.021135,0.023616,0.024921,0.015998
2151.240000,0.059142,0.061919,0.020841,0.023532,0.024644,0.015804
2151.722000,0.058684,0.061427,0.020528,0.023475,0.024419,0.015658
2152.204000,0.058240,0.060937,0.020252,0.023465,0.024293,0.015595
2152.686000,0.057821,0.060463,0.020032,0.023491,0.024268,0.015612
2153.168000,0.057401,0.059971,0.019826,0.023502,0.024289,0.015658
2153.650000,0.056939,0.059410,0.019548,0.023422,0.024262,0.015647
2154.133000,0.056385,0.058720,0.019110,0.023178,0.024092,0.015502
2154.615000,0.055713,0.057879,0.018474,0.022743,0.023732,0.015185
2155.097000,0.054934,0.056912,0.017679,0.022156,0.023202,0.014731
2155.579000,0.054121,0.055915,0.016861,0.021531,0.022609,0.014250
2156.061000,0.053393,0.055028,0.016214,0.021032,0.022113,0.013913
2156.543000,0.052909,0.054426,0.015943,0.020836,0.021890,0.013899
2157.025000,0.052829,0.054267,0.016208,0.021087,0.022081,0.014350
2157.507000,0.053300,0.054684,0.017082,0.021861,0.022763,0.015328
2157.990000,0.054397,0.055741,0.018548,0.023162,0.023938,0.016811
2158.472000,0.056119,0.057434,0.020506,0.024912,0.025538,0.018689
2158.954000,0.058340,0.059643,0.022785,0.026961,0.027427,0.020785
2159.436000,0.060826,0.062155,0.025166,0.029108,0.029423,0.022887
2159.918000,0.063271,0.064678,0.027408,0.031126,0.031323,0.024792
2160.400000,0.065392,0.066936,0.029298,0.032820,0.032947,0.026341
2160.882000,0.066984,0.068713,0.030675,0.034052,0.034156,0.027441
2161.365000,0.067986,0.069924,0.031473,0.034779,0.034894,0.028064
2161.846000,0.068462,0.070603,0.031711,0.035038,0.035175,0.028240
2162.329000,0.068574,0.070882,0.031495,0.034933,0.035081,0.028042
2162.811000,0.068516,0.070936,0.030986,0.034605,0.034733,0.027569
2163.293000,0.068472,0.070939,0.030366,0.034194,0.034268,0.026931
2163.775000,0.068551,0.071001,0.029786,0.033805,0.033803,0.026238
2164.257000,0.068782,0.071165,0.029336,0.033481,0.033405,0.025568
2164.739000,0.069105,0.071389,0.029025,0.033207,0.033091,0.024967
2165.221000,0.069430,0.071610,0.028815,0.032936,0.032838,0.024447
2165.704000,0.069665,0.071761,0.028648,0.032624,0.032616,0.024008
2166.186000,0.069761,0.071821,0.028490,0.032257,0.032410,0.023646
2166.668000,0.069711,0.071798,0.028335,0.031860,0.032224,0.023365
2167.150000,0.069549,0.071735,0.028206,0.031482,0.032076,0.023171
2167.632000,0.069316,0.071660,0.028117,0.031164,0.031973,0.023062
2168.114000,0.069049,0.071583,0.028064,0.030919,0.031904,0.023013
2168.596000,0.068754,0.071472,0.028009,0.030722,0.031833,0.022986
2169.078000,0.068431,0.071287,0.027900,0.030529,0.031719,0.022931
2169.561000,0.068070,0.070981,0.027696,0.030294,0.031530,0.022813
2170.043000,0.067682,0.070545,0.027392,0.030000,0.031266,0.022616
2170.525000,0.067285,0.069994,0.027016,0.029660,0.030954,0.022352
2171.007000,0.066911,0.069378,0.026628,0.029315,0.030640,0.022052
2171.489000,0.066574,0.068743,0.026285,0.029006,0.030364,0.021756
2171.971000,0.066276,0.068139,0.026026,0.028765,0.030151,0.021497
2172.453000,0.065995,0.067591,0.025858,0.028599,0.029999,0.021295
2172.935000,0.065715,0.067126,0.025771,0.028504,0.029901,0.021164
2173.417000,0.065433,0.066768,0.025757,0.028479,0.029856,0.021118
2173.900000,0.065185,0.066568,0.025825,0.028540,0.029882,0.021177
2174.382000,0.065030,0.066569,0.025994,0.028706,0.030009,0.021359
2174.864000,0.065034,0.066808,0.026283,0.028993,0.030259,0.021669
2175.346000,0.065227,0.067263,0.026670,0.029376,0.030619,0.022076
2175.828000,0.065595,0.067863,0.027095,0.029789,0.031031,0.022511
2176.310000,0.066059,0.068481,0.027460,0.030134,0.031402,0.022881
2176.792000,0.066524,0.068988,0.027667,0.030311,0.031638,0.023094
2177.274000,0.066893,0.069281,0.027659,0.030264,0.031682,0.023098
2177.757000,0.067118,0.069330,0.027452,0.030006,0.031542,0.022898
2178.239000,0.067203,0.069174,0.027128,0.029617,0.031287,0.022561
2178.721000,0.067202,0.068914,0.026814,0.029224,0.031027,0.022194
2179.203000,0.067181,0.068658,0.026628,0.028948,0.030863,0.021911
2179.685000,0.067199,0.068501,0.026643,0.028869,0.030855,0.021790
2180.167000,0.067269,0.068474,0.026859,0.028992,0.030999,0.021856
2180.649000,0.067377,0.068572,0.027219,0.029265,0.031238,0.022080
2181.132000,0.067480,0.068748,0.027646,0.029609,0.031501,0.022404
2181.614000,0.067554,0.068963,0.028078,0.029955,0.031733,0.022765
2182.096000,0.067592,0.069190,0.028488,0.030270,0.031919,0.023122
2182.578000,0.067630,0.069437,0.028881,0.030562,0.032083,0.023458
2183.060000,0.067707,0.069711,0.029270,0.030851,0.032260,0.023773
2183.542000,0.067866,0.070026,0.029650,0.031150,0.032469,0.024063
2184.024000,0.068109,0.070366,0.029984,0.031443,0.032696,0.024315
2184.506000,0.068419,0.070711,0.030216,0.031687,0.032899,0.024498
2184.989000,0.068747,0.071025,0.030295,0.031831,0.033027,0.024582
2185.471000,0.069053,0.071293,0.030207,0.031847,0.033049,0.024554
2185.953000,0.069301,0.071512,0.029984,0.031742,0.032972,0.024425
2186.435000,0.069488,0.071703,0.029699,0.031564,0.032837,0.024237
2186.917000,0.069623,0.071884,0.029437,0.031377,0.032705,0.024045
2187.399000,0.069733,0.072074,0.029267,0.031245,0.032629,0.023900
2187.881000,0.069836,0.072269,0.029209,0.031196,0.032630,0.023825
2188.363000,0.069948,0.072459,0.029246,0.031226,0.032697,0.023814
2188.845000,0.070066,0.072622,0.029328,0.031296,0.032792,0.023834
2189.328000,0.070189,0.072749,0.029403,0.031357,0.032871,0.023841
2189.810000,0.070303,0.072837,0.029430,0.031361,0.032900,0.023796
2190.292000,0.070406,0.072900,0.029393,0.031281,0.032864,0.023671
2190.774000,0.070485,0.072941,0.029284,0.031102,0.032760,0.023463
2191.256000,0.070537,0.072967,0.029113,0.030835,0.032601,0.023184
2191.738000,0.070552,0.072966,0.028884,0.030497,0.032395,0.022859
2192.220000,0.070535,0.072932,0.028615,0.030123,0.032156,0.022520
2192.702000,0.070494,0.072856,0.028331,0.029756,0.031897,0.022207
2193.185000,0.070452,0.072757,0.028077,0.029449,0.031645,0.021958
2193.667000,0.070434,0.072657,0.027901,0.029248,0.031430,0.021805
2194.149000,0.070463,0.072594,0.027847,0.029188,0.031286,0.021769
2194.631000,0.070541,0.072588,0.027930,0.029269,0.031232,0.021848
2195.113000,0.070661,0.072649,0.028127,0.029458,0.031270,0.022016
2195.595000,0.070788,0.072751,0.028381,0.029695,0.031376,0.022230
2196.077000,0.070892,0.072866,0.028628,0.029917,0.031518,0.022441
2196.560000,0.070951,0.072956,0.028818,0.030078,0.031669,0.022620
2197.042000,0.070968,0.073008,0.028934,0.030170,0.031812,0.022754
2197.524000,0.070963,0.073018,0.029001,0.030216,0.031952,0.022858
2198.006000,0.070973,0.073010,0.029063,0.030262,0.032104,0.022957
2198.488000,0.071025,0.073003,0.029161,0.030348,0.032279,0.023077
2198.970000,0.071135,0.073017,0.029313,0.030490,0.032477,0.023225
2199.452000,0.071285,0.073049,0.029500,0.030666,0.032676,0.023388
2199.934000,0.071445,0.073090,0.029684,0.030835,0.032850,0.023534
2200.417000,0.071571,0.073120,0.029822,0.030950,0.032970,0.023630
2200.899000,0.071639,0.073131,0.029893,0.030980,0.033024,0.023654
2201.381000,0.071634,0.073120,0.029903,0.030923,0.033018,0.023604
2201.863000,0.071569,0.073096,0.029878,0.030801,0.032974,0.023495
2202.345000,0.071464,0.073064,0.029845,0.030644,0.032912,0.023356
2202.827000,0.071349,0.073033,0.029820,0.030482,0.032851,0.023212
2203.309000,0.071243,0.072996,0.029792,0.030326,0.032790,0.023080
2203.791000,0.071163,0.072954,0.029738,0.030176,0.032726,0.022967
2204.273000,0.071113,0.072904,0.029639,0.030029,0.032650,0.022873
2204.756000,0.071101,0.072860,0.029495,0.029892,0.032570,0.022802
2205.238000,0.071126,0.072836,0.029327,0.029782,0.032501,0.022759
2205.720000,0.071190,0.072856,0.029179,0.029731,0.032469,0.022754
2206.202000,0.071282,0.072919,0.029084,0.029755,0.032486,0.022791
2206.684000,0.071390,0.073020,0.029062,0.029860,0.032559,0.022866
2207.166000,0.071488,0.073129,0.029100,0.030026,0.032671,0.022964
2207.648000,0.071563,0.073220,0.029172,0.030219,0.032797,0.023063
2208.130000,0.071601,0.073267,0.029247,0.030399,0.032914,0.023145
2208.613000,0.071613,0.073271,0.029311,0.030547,0.033011,0.023202
2209.095000,0.071618,0.073246,0.029369,0.030656,0.033088,0.023239
2209.577000,0.071642,0.073223,0.029445,0.030740,0.033157,0.023268
2210.059000,0.071700,0.073226,0.029552,0.030809,0.033223,0.023300
2210.541000,0.071799,0.073269,0.029691,0.030872,0.033282,0.023337
2211.023000,0.071924,0.073343,0.029836,0.030915,0.033318,0.023368
2211.505000,0.072058,0.073436,0.029945,0.030920,0.033308,0.023371
2211.988000,0.072180,0.073527,0.029982,0.030864,0.033235,0.023327
2212.469000,0.072285,0.073613,0.029928,0.030744,0.033100,0.023227
2212.952000,0.072376,0.073699,0.029793,0.030570,0.032918,0.023078
2213.434000,0.072470,0.073804,0.029611,0.030372,0.032721,0.022900
2213.916000,0.072575,0.073936,0.029419,0.030183,0.032541,0.022722
2214.398000,0.072696,0.074104,0.029253,0.030029,0.032401,0.022567
2214.880000,0.072820,0.074290,0.029124,0.029919,0.032311,0.022454
2215.362000,0.072932,0.074480,0.029033,0.029851,0.032272,0.022389
2215.844000,0.073017,0.074652,0.028974,0.029817,0.032277,0.022376
2216.327000,0.073075,0.074802,0.028952,0.029815,0.032329,0.022415
2216.809000,0.073111,0.074927,0.028976,0.029844,0.032429,0.022506
2217.291000,0.073149,0.075044,0.029062,0.029913,0.032577,0.022644
2217.773000,0.073200,0.075156,0.029209,0.030020,0.032763,0.022817
2218.255000,0.073277,0.075271,0.029403,0.030158,0.032964,0.023001
2218.737000,0.073369,0.075374,0.029606,0.030303,0.033146,0.023168
2219.219000,0.073465,0.075457,0.029777,0.030433,0.033282,0.023287
2219.701000,0.073546,0.075503,0.029881,0.030527,0.033354,0.023338
2220.184000,0.073606,0.075519,0.029909,0.030585,0.033369,0.023319
2220.666000,0.073644,0.075511,0.029874,0.030613,0.033349,0.023242
2221.148000,0.073674,0.075503,0.029809,0.030633,0.033325,0.023132
2221.630000,0.073702,0.075502,0.029742,0.030654,0.033315,0.023015
2222.112000,0.073739,0.075518,0.029691,0.030676,0.033325,0.022908
2222.594000,0.073780,0.075539,0.029653,0.030688,0.033342,0.022821
2223.076000,0.073822,0.075557,0.029623,0.030674,0.033348,0.022756
2223.558000,0.073855,0.075559,0.029592,0.030625,0.033331,0.022715
2224.041000,0.073881,0.075552,0.029573,0.030555,0.033298,0.022706
2224.523000,0.073904,0.075544,0.029590,0.030486,0.033269,0.022738
2225.005000,0.073936,0.075562,0.029670,0.030450,0.033272,0.022820
2225.487000,0.073979,0.075613,0.029820,0.030468,0.033322,0.022947
2225.969000,0.074037,0.075707,0.030024,0.030537,0.033417,0.023104
2226.451000,0.074100,0.075827,0.030234,0.030632,0.033532,0.023260
2226.933000,0.074161,0.075960,0.030398,0.030721,0.033634,0.023386
2227.416000,0.074212,0.076087,0.030473,0.030773,0.033697,0.023464
2227.897000,0.074259,0.076204,0.030453,0.030782,0.033716,0.023494
2228.380000,0.074309,0.076309,0.030365,0.030762,0.033704,0.023496
2228.862000,0.074376,0.076413,0.030266,0.030747,0.033693,0.023497
2229.344000,0.074463,0.076516,0.030207,0.030764,0.033705,0.023519
2229.826000,0.074568,0.076616,0.030217,0.030827,0.033749,0.023566
2230.308000,0.074672,0.076694,0.030287,0.030921,0.033808,0.023622
2230.790000,0.074762,0.076739,0.030376,0.031015,0.033853,0.023659
2231.272000,0.074822,0.076736,0.030431,0.031068,0.033851,0.023647
2231.755000,0.074856,0.076696,0.030415,0.031056,0.033788,0.023572
2232.237000,0.074873,0.076635,0.030319,0.030976,0.033670,0.023443
2232.719000,0.074894,0.076585,0.030166,0.030848,0.033525,0.023287
2233.201000,0.074928,0.076561,0.030000,0.030703,0.033391,0.023143
2233.683000,0.074981,0.076577,0.029868,0.030576,0.033301,0.023046
2234.165000,0.075036,0.076623,0.029801,0.030490,0.033273,0.023019
2234.647000,0.075080,0.076684,0.029811,0.030456,0.033311,0.023065
2235.129000,0.075093,0.076741,0.029891,0.030473,0.033406,0.023174
2235.612000,0.075076,0.076788,0.030026,0.030540,0.033549,0.023329
2236.094000,0.075037,0.076826,0.030196,0.030649,0.033723,0.023509
2236.576000,0.075004,0.076869,0.030385,0.030796,0.033917,0.023692
2237.058000,0.074993,0.076923,0.030572,0.030963,0.034109,0.023857
2237.540000,0.075023,0.076992,0.030735,0.031127,0.034275,0.023979
2238.022000,0.075084,0.077064,0.030847,0.031257,0.034386,0.024037
2238.504000,0.075169,0.077127,0.030891,0.031326,0.034423,0.024017
2238.986000,0.075253,0.077168,0.030862,0.031318,0.034377,0.023920
2239.469000,0.075328,0.077187,0.030779,0.031242,0.034267,0.023765
2239.951000,0.075386,0.077193,0.030673,0.031122,0.034126,0.023585
2240.433000,0.075437,0.077204,0.030589,0.030998,0.033996,0.023419
2240.915000,0.075484,0.077231,0.030555,0.030904,0.033909,0.023300
2241.397000,0.075539,0.077280,0.030581,0.030857,0.033881,0.023243
2241.879000,0.075593,0.077335,0.030650,0.030852,0.033901,0.023241
2242.361000,0.075642,0.077380,0.030729,0.030873,0.033945,0.023272
2242.844000,0.075669,0.077388,0.030783,0.030893,0.033985,0.023311
2243.326000,0.075673,0.077354,0.030796,0.030898,0.034004,0.023335
2243.808000,0.075649,0.077273,0.030770,0.030887,0.034003,0.023339
2244.290000,0.075611,0.077164,0.030726,0.030870,0.033993,0.023327
2244.772000,0.075566,0.077041,0.030689,0.030860,0.033990,0.023313
2245.254000,0.075529,0.076926,0.030674,0.030865,0.034004,0.023306
2245.736000,0.075500,0.076823,0.030681,0.030880,0.034029,0.023311
2246.218000,0.075482,0.076742,0.030695,0.030895,0.034056,0.023324
2246.700000,0.075471,0.076684,0.030697,0.030897,0.034069,0.023338
2247.183000,0.075471,0.076660,0.030681,0.030885,0.034067,0.023352
2247.665000,0.075486,0.076675,0.030651,0.030866,0.034054,0.023370
2248.147000,0.075524,0.076742,0.030628,0.030857,0.034049,0.023398
2248.629000,0.075584,0.076857,0.030630,0.030869,0.034064,0.023442
2249.111000,0.075666,0.077013,0.030668,0.030905,0.034104,0.023500
2249.593000,0.075751,0.077179,0.030731,0.030948,0.034158,0.023557
2250.075000,0.075826,0.077331,0.030800,0.030977,0.034207,0.023595
2250.557000,0.075869,0.077439,0.030846,0.030971,0.034229,0.023595
2251.040000,0.075879,0.077498,0.030856,0.030922,0.034218,0.023552
2251.522000,0.075861,0.077508,0.030830,0.030842,0.034179,0.023475
2252.004000,0.075838,0.077499,0.030791,0.030762,0.034137,0.023389
2252.486000,0.075832,0.077492,0.030767,0.030715,0.034119,0.023323
2252.968000,0.075869,0.077517,0.030785,0.030731,0.034151,0.023305
2253.450000,0.075957,0.077579,0.030856,0.030817,0.034241,0.023346
2253.932000,0.076101,0.077685,0.030977,0.030963,0.034385,0.023442
2254.415000,0.076283,0.077817,0.031129,0.031142,0.034563,0.023576
2254.896000,0.076492,0.077970,0.031294,0.031327,0.034755,0.023720
2255.379000,0.076705,0.078126,0.031451,0.031494,0.034938,0.023852
2255.861000,0.076911,0.078285,0.031592,0.031631,0.035098,0.023954
2256.343000,0.077093,0.078435,0.031710,0.031732,0.035223,0.024017
2256.825000,0.077247,0.078574,0.031802,0.031801,0.035308,0.024041
2257.307000,0.077360,0.078690,0.031861,0.031836,0.035348,0.024030
2257.789000,0.077434,0.078779,0.031884,0.031839,0.035345,0.023991
2258.271000,0.077463,0.078831,0.031868,0.031810,0.035303,0.023932
2258.754000,0.077455,0.078852,0.031821,0.031752,0.035237,0.023863
2259.236000,0.077417,0.078844,0.031753,0.031670,0.035159,0.023792
2259.718000,0.077365,0.078824,0.031679,0.031575,0.035088,0.023728
2260.200000,0.077307,0.078799,0.031609,0.031474,0.035031,0.023673
2260.682000,0.077258,0.078778,0.031548,0.031374,0.034989,0.023627
2261.164000,0.077219,0.078757,0.031490,0.031275,0.034953,0.023584
2261.646000,0.077196,0.078740,0.031429,0.031182,0.034914,0.023540
2262.128000,0.077189,0.078720,0.031362,0.031100,0.034865,0.023495
2262.611000,0.077204,0.078706,0.031299,0.031042,0.034815,0.023456
2263.093000,0.077241,0.078703,0.031258,0.031022,0.034775,0.023433
2263.575000,0.077309,0.078728,0.031259,0.031055,0.034766,0.023437
2264.057000,0.077406,0.078788,0.031315,0.031144,0.034802,0.023476
2264.539000,0.077534,0.078891,0.031428,0.031278,0.034889,0.023547
2265.021000,0.077682,0.079027,0.031579,0.031434,0.035015,0.023637
2265.503000,0.077843,0.079189,0.031743,0.031587,0.035166,0.023734
2265.985000,0.078001,0.079359,0.031896,0.031714,0.035321,0.023822
2266.468000,0.078149,0.079531,0.032026,0.031807,0.035469,0.023897
2266.950000,0.078278,0.079694,0.032130,0.031869,0.035603,0.023960
2267.432000,0.078389,0.079848,0.032222,0.031917,0.035723,0.024020
2267.914000,0.078478,0.079986,0.032310,0.031961,0.035827,0.024083
2268.396000,0.078552,0.080108,0.032401,0.032011,0.035914,0.024151
2268.878000,0.078609,0.080203,0.032489,0.032060,0.035974,0.024220
2269.360000,0.078659,0.080274,0.032564,0.032101,0.036003,0.024283
2269.843000,0.078705,0.080316,0.032615,0.032122,0.035998,0.024332
2270.324000,0.078759,0.080342,0.032643,0.032126,0.035971,0.024369
2270.807000,0.078823,0.080361,0.032656,0.032121,0.035938,0.024397
2271.289000,0.078904,0.080391,0.032674,0.032126,0.035922,0.024429
2271.771000,0.078993,0.080438,0.032710,0.032152,0.035937,0.024469
2272.253000,0.079089,0.080512,0.032774,0.032204,0.035987,0.024521
2272.735000,0.079178,0.080602,0.032855,0.032272,0.036061,0.024576
2273.217000,0.079260,0.080704,0.032939,0.032339,0.036141,0.024622
2273.699000,0.079330,0.080808,0.033007,0.032383,0.036208,0.024648
2274.182000,0.079399,0.080912,0.033052,0.032396,0.036254,0.024652
2274.664000,0.079473,0.081016,0.033079,0.032381,0.036279,0.024641
2275.146000,0.079566,0.081127,0.033102,0.032357,0.036301,0.024628
2275.628000,0.079677,0.081242,0.033140,0.032342,0.036332,0.024631
2276.110000,0.079809,0.081366,0.033205,0.032357,0.036387,0.024661
2276.592000,0.079948,0.081487,0.033296,0.032405,0.036468,0.024720
2277.074000,0.080090,0.081603,0.033407,0.032485,0.036572,0.024803
2277.556000,0.080222,0.081706,0.033519,0.032583,0.036687,0.024900
2278.039000,0.080348,0.081804,0.033624,0.032688,0.036809,0.024999
2278.521000,0.080465,0.081899,0.033714,0.032789,0.036930,0.025095
2279.003000,0.080582,0.082005,0.033797,0.032887,0.037054,0.025186
2279.485000,0.080696,0.082126,0.033880,0.032981,0.037181,0.025274
2279.967000,0.080814,0.082265,0.033974,0.033076,0.037315,0.025363
2280.449000,0.080930,0.082413,0.034084,0.033172,0.037453,0.025456
2280.931000,0.081049,0.082566,0.034213,0.033272,0.037597,0.025555
2281.413000,0.081170,0.082714,0.034360,0.033374,0.037744,0.025662
2281.896000,0.081306,0.082863,0.034524,0.033484,0.037899,0.025779
2282.378000,0.081461,0.083013,0.034703,0.033605,0.038064,0.025910
2282.860000,0.081645,0.083177,0.034896,0.033741,0.038239,0.026053
2283.342000,0.081852,0.083355,0.035091,0.033888,0.038416,0.026204
2283.824000,0.082073,0.083547,0.035275,0.034037,0.038581,0.026350
2284.306000,0.082287,0.083736,0.035428,0.034167,0.038714,0.026473
2284.788000,0.082477,0.083912,0.035531,0.034260,0.038797,0.026555
2285.271000,0.082625,0.084053,0.035573,0.034299,0.038817,0.026585
2285.752000,0.082732,0.084155,0.035557,0.034282,0.038781,0.026559
2286.235000,0.082796,0.084213,0.035496,0.034214,0.038703,0.026488
2286.717000,0.082833,0.084240,0.035412,0.034117,0.038609,0.026391
2287.199000,0.082853,0.084243,0.035327,0.034010,0.038523,0.026288
2287.681000,0.082867,0.084239,0.035258,0.033915,0.038463,0.026198
2288.163000,0.082876,0.084231,0.035207,0.033837,0.038430,0.026131
2288.645000,0.082881,0.084227,0.035170,0.033779,0.038419,0.026085
2289.127000,0.082876,0.084221,0.035136,0.033734,0.038414,0.026054
2289.610000,0.082860,0.084217,0.035097,0.033694,0.038406,0.026029
2290.092000,0.082830,0.084208,0.035049,0.033653,0.038384,0.026000
2290.574000,0.082791,0.084195,0.034992,0.033610,0.038349,0.025962
2291.056000,0.082741,0.084172,0.034929,0.033561,0.038300,0.025913
2291.538000,0.082684,0.084138,0.034860,0.033509,0.038241,0.025851
2292.020000,0.082618,0.084084,0.034782,0.033448,0.038171,0.025776
