Feature ID	Taxon	Consensus
aa2ea9b25d1462d41744c4937cc92475	d__Bacteria; p__Firmicutes; c__Limnochordia; o__Limnochordia; f__Limnochordia; g__Hydrogenispora	0.9
b0512a3aad58f211cb7d571c48dd673b	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SJA-15; f__SJA-15; g__SJA-15	0.6
b1a6db76cc12fd1a8d86b2a6635086db	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Hyphomonadaceae; g__SWB02	1.0
02a085510103f399bc56732c0cd939b1	d__Eukaryota; p__Rotifera; c__Monogononta; o__Ploimida; f__Ploimida; g__Ploimida	1.0
4e1333cce1e3b433bb703b2c82635558	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales	1.0
665352c025f5be76086226c9f12b88db	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group	0.9
14c70f43ffb7bea95a2f90e4b586ca08	d__Bacteria; p__Planctomycetota; c__Pla4_lineage; o__Pla4_lineage; f__Pla4_lineage; g__Pla4_lineage; s__uncultured_bacterium	0.8
73d46eefd03d96dc2929564c6efc42ca	d__Bacteria; p__Firmicutes; c__Incertae_Sedis; o__DTU014; f__DTU014; g__DTU014	0.6
b24b73e10c6b3b248261e46d195b93f1	d__Bacteria; p__Desulfobacterota; c__Syntrophobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae	0.9
a46bd1c5c49ccbcc88026e4bac52f538	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadales; g__Saccharimonadales; s__uncultured_bacterium	0.6
9dae7e9963b9f1c7a723b3bf3e4eae0c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__uncultured; s__uncultured_bacterium	0.8
dbb34fb77ab04eb609da52b8db3c9a88	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group; s__uncultured_bacterium	0.8
4ef14b246726773117f99d3e26144ccf	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_1; s__uncultured_bacterium	0.9
9a338adfb17ccf7eb6eb3ac8e9e342e1	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__RBG-13-54-9; f__RBG-13-54-9; g__RBG-13-54-9; s__uncultured_bacterium	0.6
6c85aad2ce6b5d2541a2c4c20bf445dc	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group	0.7
30e55fcd7032051744791792544e3b7f	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanomicrobiaceae; g__Methanoculleus	0.9
6408fb8e631fae98f43617e795729e11	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_bacterium	0.7
a6243522a1bfe2b650cd8ee81a44aae6	d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__Vermiphilaceae; g__Vermiphilaceae; s__uncultured_bacterium	0.7
e2486e35eb70a6999e69369e00e111f3	d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Thermoanaerobaculales; f__Thermoanaerobaculaceae; g__Subgroup_10	0.9
dc7161f5d7a5191482bfbe6b88e5a20b	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_bacterium	0.8
d581c738c9b3b8ebfd81d8f569a0b745	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_bacterium	0.8
6b0682a92758c0daa54bca9d66d711f5	d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellae; o__WCHB1-41; f__WCHB1-41; g__WCHB1-41; s__uncultured_bacterium	1.0
bf7f9fcfba775f077e812a20feb609b5	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__uncultured; s__uncultured_bacterium	0.6
224eac0a2ecbc76c5d3751ab5c2341a8	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Mesorhizobium	1.0
0d9f8d98a91f2ff042167a71618b4353	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Pirellula; s__uncultured_bacterium	0.8
b654a03b6e8203a981da84e2172125f4	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Anaerocella; s__uncultured_bacterium	0.7
c4558175694289f2b32021dcae552942	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Isosphaerales; f__Isosphaeraceae	1.0
dd7d0bf6f3cc530370d9fddc853a80d3	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Proteocatella	0.9
ca1f981d38adb7b31718786c81ac2d98	d__Bacteria; p__Synergistota; c__Synergistia; o__Synergistales; f__Synergistaceae; g__uncultured; s__uncultured_bacterium	0.8
98c94b932b77726b6e0d8e7fc973aebe	d__Archaea; p__Iainarchaeota; c__Iainarchaeia; o__Iainarchaeales; f__Iainarchaeales	0.75
72d899305868a7673d3a79a0c1438f9d	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales; f__Gemmataceae; g__uncultured; s__uncultured_bacterium	0.7
674a50d4405f2950159c0b951fb75d49	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Paludibacteraceae; g__uncultured	1.0
fea6a54a4954c9b26d0d92f311958947	d__Bacteria; p__Synergistota; c__Synergistia; o__Synergistales; f__Synergistaceae; g__JGI-0000079-D21; s__uncultured_bacterium	0.9
eff2320b864a2ddde18d2ba8a8217c73	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Bryobacterales; f__Bryobacteraceae; g__Bryobacter	0.9
cde5f11eae5b4626c716f818ae647e70	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Kribbella	1.0
5f27b8e661b5a544554d97032a9931f0	d__Bacteria; p__WS4; c__WS4; o__WS4; f__WS4; g__WS4; s__uncultured_bacterium	0.6
8d91139e62c0d0481ac53e95519f10e0	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__MSBL9; f__L21-RPul-D3; g__L21-RPul-D3	1.0
952cd62c62ad3e0369cf5432b7406361	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__MND1; s__uncultured_bacterium	0.7
c2aca4cd6061dd85718712e9c6ec609a	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Pir4_lineage; s__uncultured_bacterium	0.7
d437847425867df220101c9cd37fcc31	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Dysgonomonadaceae; g__uncultured	1.0
e0a78a146e9d298e28052d015faea4fb	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Terrimonas; s__uncultured_bacterium	0.6
0d76e7f5d77577d7f68513cc85967d6f	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanospirillaceae; g__Methanospirillum	0.9
89fc1db5f7d1aba2c11da42414d8591a	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Oligosphaerales; f__Oligosphaeraceae; g__Z20; s__uncultured_bacterium	0.6
5fbba2ac31ee7468706568d2c500bc6a	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__A4b	1.0
97456f18126f4433182de8452a5940de	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.8
2a86ecab89a39b8c924e857b42476bcb	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_bacterium	0.8
b7ed2ca74956e820cfaa685a8ceeab67	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Lysinibacillus; s__Solibacillus_sp._R5-41	0.8
ba4d5f2a34464419d1a4658c5f0665c0	d__Bacteria; p__Patescibacteria; c__Berkelbacteria; o__Berkelbacteria; f__Berkelbacteria; g__Berkelbacteria; s__uncultured_bacterium	0.7777777777777778
e3e7613ee0f230d4c92f129d7c36c4a4	d__Bacteria; p__Spirochaetota; c__Leptospirae; o__Leptospirales; f__Leptospiraceae; g__uncultured	0.8
12593f8a7052945543f627b430d4ee8d	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__11-24; f__11-24; g__11-24; s__uncultured_bacterium	0.8
d14d1e5d060695c3d4eb590e2e7edb06	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylomonadaceae	1.0
21b1729b6cd02b7f8e927dc94b9afcbd	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__RBG-13-54-9; f__RBG-13-54-9; g__RBG-13-54-9	0.8
507075a280ac95be00d2a2074da97b7e	d__Bacteria; p__Patescibacteria; c__WWE3; o__WWE3; f__WWE3; g__WWE3; s__uncultured_candidate_division_WWE3_bacterium	0.8
2d8645765db3739373a7feeec6384183	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group; s__uncultured_bacterium	0.8
bd47ef433df267dcb8512888390bf51f	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__OM27_clade; s__uncultured_bacterium	0.8
36eacffb8ac185ac432b756520901d18	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Opitutaceae	1.0
f0289136b602c5c98e5eb5546a5c5190	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Holosporales; f__Holosporaceae; g__uncultured; s__uncultured_bacterium	0.8
4720088ec9dec366bd2a95f830efcb65	d__Bacteria; p__Cyanobacteria; c__Vampirivibrionia; o__Vampirovibrionales; f__Vampirovibrionaceae	0.7
cc347160155f3d23783c02089ca1f9fe	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales	1.0
44d97a3f6b5fbf445b27e3a501fd1d34	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales; f__uncultured; g__uncultured; s__uncultured_bacterium	0.6
bf732c4a1d25c25da65ab263433dd579	d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Thermoanaerobaculales; f__Thermoanaerobaculaceae; g__Subgroup_10; s__uncultured_bacterium	0.6
97d9d56711e6656d404d1801071da3bd	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae	0.7
16c36d818d3fa8f8d95612330461b5eb	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__AKAU3564_sediment_group; g__AKAU3564_sediment_group; s__uncultured_organism	0.6
d8f42ff3899df36f30cde7c92f40ff84	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiales_Incertae_Sedis; g__Phreatobacter	1.0
59af70e878ea85414ce290f4636b4686	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__uncultured	0.8
1f32e965e10ea53da4d57bfc3b515af5	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Conthreep; f__Oligohymenophorea	0.6
0bad956f90117083a6e4538e12ee5a53	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__0319-6G20; f__0319-6G20; g__0319-6G20; s__uncultured_bacterium	0.6
85df6c997b67289a730642befe062092	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade)	1.0
60f636e1d1a4c80f283c3309b97795ee	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidetes_vadinHA17; g__Bacteroidetes_vadinHA17; s__uncultured_bacterium	0.8
d7dd121496f08c0ba84c4d67591a7939	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Acidaminobacteraceae; g__Acidaminobacter; s__uncultured_bacterium	0.8
f39c572fc4a2c7637e6ffab496cad5a3	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Acidicaldus	0.7
799f36d6d8f2c0b23bbf5998c136b4f1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus	1.0
159d7fa94b977160186b6860cd0fbc9e	d__Bacteria; p__WS1; c__WS1; o__WS1; f__WS1; g__WS1	0.9
b9f4d460668fe40517f41eea7daa4477	d__Bacteria; p__Firmicutes	0.8
f9cd105f8b1db7008c2191ac60049516	d__Bacteria; p__WPS-2; c__WPS-2; o__WPS-2; f__WPS-2; g__WPS-2; s__uncultured_bacterium	0.6
5ac98eca148c2c1fd755cb870540642a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae	1.0
a5b17667bd9d86b0f97f31e0d362b676	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Iamiaceae; g__Iamia; s__uncultured_bacterium	0.7
a6775283d5c48e0caf2ded2d2bfe750f	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group	0.9
3ff69d76fc47c723d21e1391bfda2bf5	d__Bacteria; p__Armatimonadota; c__Fimbriimonadia; o__Fimbriimonadales; f__Fimbriimonadaceae; g__Fimbriimonadaceae; s__uncultured_bacterium	0.6
cda012992805af033abcf36fc3a5d441	d__Bacteria; p__Patescibacteria	1.0
0eb75537afd82fdd776bea70faf400a4	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_bacterium	0.9
49c55e14b7b00cfb526781970a1b5f26	d__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Eubacteriaceae; g__uncultured; s__uncultured_bacterium	0.6
7516cddbd3784b845810c4c2a54be079	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales; f__uncultured; g__uncultured	0.9
970d91304206f6eca33b7aa1761eb8d4	d__Bacteria; p__Thermotogota; c__Thermotogae; o__Petrotogales; f__Petrotogaceae	1.0
77f56bbdbcf8b8dc0c37ad9d7502d489	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Diplorickettsiales; f__Diplorickettsiaceae; g__uncultured	0.6
e3b9116ed3e0cea34f0c60814f91fd67	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium; s__uncultured_bacterium	0.9
298d1a82df3332d6d80a06e352af8cf1	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Opitutaceae; g__Lacunisphaera	0.6
7e71330a4986dd0a53176aed5ab3bd5b	d__Bacteria; p__Armatimonadota; c__Fimbriimonadia; o__Fimbriimonadales; f__Fimbriimonadales; g__Fimbriimonadales	0.6
8e354a6192fecce661c5b835f895afb6	d__Bacteria; p__Firmicutes; c__Clostridia; o__Monoglobales; f__Monoglobaceae; g__Monoglobus; s__uncultured_bacterium	0.6
60757f148d74d5c74eab681853b1f71b	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales; f__Schlesneriaceae; g__Planctopirus; s__uncultured_bacterium	0.7
9a3e1f31b5b56cba3697306bf2cb7e87	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.8
e3d9a9238bca1d192b17beb329f530f8	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group; s__uncultured_bacterium	0.6
a84a349c039df57326485f5fb9b2fbf9	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Sphaerochaeta; s__uncultured_bacterium	0.7
e00f6e865b00525c747d1357112f84c5	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Dysgonomonadaceae; g__Proteiniphilum; s__uncultured_bacterium	0.8
f9abca2093fbd1eba57cf1dcea6c4d07	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanospirillaceae; g__Methanospirillum	1.0
1e27c0def89351de011dd3c2c0bca993	d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__Myxococcaceae; g__P3OB-42; s__uncultured_organism	0.6
58772f103281b2be504e377e92fce7d0	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__uncultured; s__uncultured_bacterium	0.9
5ec9d01ac268f1ab718935571cd127c7	d__Bacteria; p__Chloroflexi; c__OLB14; o__OLB14; f__OLB14; g__OLB14; s__uncultured_bacterium	0.6
bb03292159e2eb7694abb3194d1a2f99	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Polyangiaceae; g__Pajaroellobacter; s__uncultured_bacterium	0.7
9293ef9014a2cff91a3db3b7b1cbfdf7	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__M2PB4-65_termite_group; g__M2PB4-65_termite_group; s__uncultured_bacterium	0.8
a492db47f630a27c5fce86faa654190d	d__Bacteria; p__Planctomycetota	0.7
acb01124c210fdcea5b65df6405d38a5	d__Bacteria; p__Gemmatimonadota; c__MD2902-B12; o__MD2902-B12; f__MD2902-B12; g__MD2902-B12; s__uncultured_bacterium	0.7
2342fa9c44081ca56103344c19b06564	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae	0.9
e22fe6b8aafd922c7ab4dc3bc080253a	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Dongiales; f__Dongiaceae; g__Dongia; s__uncultured_bacterium	0.6
46d5198382346dd1bc4b8d02371d852b	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Crocinitomicaceae; g__Fluviicola; s__uncultured_bacterium	0.9
34f5ae7522a8f41401f5265970450890	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Paracaedibacterales; f__Paracaedibacteraceae; g__Candidatus_Paracaedibacter; s__uncultured_bacterium	0.6
3fecb96f6c4ad8a26aed8c6b0f7dfdcf	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Microscillaceae; g__OLB12	0.7
5225027162191df6e8770e8eccbd6e15	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter_gerneri_DSM_14967_CIP_107464	0.6
bd89831fdf4923e05b9775d07647064a	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	1.0
d2de846b96ca5e37eb2b6b171e6bd5c2	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Roseomonas	1.0
203abfe8525b8fb00e602f9f0bada9d3	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9
315a0852deb4a06280518a55e16ef08b	d__Bacteria; p__Synergistota; c__Synergistia; o__Synergistales; f__Synergistaceae; g__uncultured; s__uncultured_bacterium	0.7
8e4ec3d934a6232467b7ed12308bc824	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Vulcanibacillus	0.9
09f27cb9ab04f01126af709be48b7212	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__0319-6G20; f__0319-6G20; g__0319-6G20; s__uncultured_bacterium	0.6
bf8835ced661e65060ca86173eb522c3	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__Candidatus_Levybacteria; f__Candidatus_Levybacteria; g__Candidatus_Levybacteria; s__uncultured_bacterium	0.8
a58ef4a3744d883e8e733049c79ecfe5	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Methanomassiliicoccales; f__Methanomassiliicoccaceae; g__uncultured; s__uncultured_archaeon	0.8
ae984427b567bec87fec09fcad45bc1c	d__Bacteria; p__Armatimonadota; c__Fimbriimonadia; o__Fimbriimonadales; f__Fimbriimonadaceae; g__Fimbriimonadaceae; s__uncultured_bacterium	0.7
fd51362c788261d9ac68af0969fe1352	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__uncultured; f__uncultured; g__uncultured; s__uncultured_bacterium	0.9
5795e5b74ace6080d070cbbb7674703d	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadales; g__Saccharimonadales; s__uncultured_bacterium	0.8
609eebe074c16ff46583ec43d27be858	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobacterium; s__uncultured_archaeon	0.7
fd2b249f490570f6ec29e240a3096e71	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Williamwhitmaniaceae; g__Blvii28_wastewater-sludge_group; s__uncultured_bacterium	0.7
9029ea7f9b1a93be0f57fb0d13b04a90	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7; s__uncultured_bacterium	0.7
372fe19a7ccd974d40c93c1df61e16e6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Neisseriaceae; g__uncultured	1.0
89905da21884a8fc5e0824c08be67e35	d__Eukaryota; p__Chytridiomycota; c__Chytridiomycetes	0.7
0e73f10b4d837810fa30e43784061290	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Acidaminobacteraceae; g__Acidaminobacter; s__uncultured_bacterium	0.6
6d6cb7a7e0093c141eebd715a6110af7	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__uncultured	0.6
f89c1b57cf248aba1748ff1950b0def2	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_13	0.6
41d1b14c2c958935e71ab13a7376a9f4	d__Bacteria; p__Acidobacteriota; c__Aminicenantia; o__Aminicenantales; f__Aminicenantales; g__Aminicenantales; s__uncultured_bacterium	0.7
9f9ac61d4bda77154b0c61e14cb9ed6e	d__Bacteria; p__Myxococcota; c__Polyangia; o__mle1-27; f__mle1-27; g__mle1-27	1.0
1ada4a8f8475e5362a91e9714c969827	d__Bacteria; p__Myxococcota; c__Polyangia; o__Blfdi19; f__Blfdi19; g__Blfdi19	0.7
cc2f4ab7bae30ee617a849e7b596871e	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Neisseriaceae; g__uncultured; s__uncultured_bacterium	0.6
47d93a5a42333a216cc55fff6d8452c9	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Hypotrichia	0.7
adc92f93a022e0fa53ae672144c831c0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylomonadaceae; g__Methylomonas	0.9
b662ce8aea0a7182751b503d8e4f716d	d__Bacteria; p__Myxococcota; c__Polyangia; o__Haliangiales; f__Haliangiaceae; g__Haliangium; s__uncultured_bacterium	0.6
7fafcaf9d87fac47e48de13d3781aaca	d__Bacteria; p__Hydrogenedentes; c__Hydrogenedentia; o__Hydrogenedentiales; f__Hydrogenedensaceae; g__Hydrogenedensaceae; s__uncultured_bacterium	0.6
923bd514f0993b25234a0afdb4998c92	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Dysgonomonadaceae; g__Proteiniphilum	0.9
2e90b0a0806c4425209494569301878c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__uncultured	0.9
6b44948e5729415906858107275cbd5f	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales; f__uncultured; g__uncultured	1.0
49e0ca342c12452ed13088d5e311f689	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Paludibacteraceae; g__Paludibacter; s__uncultured_bacterium	0.7
5fa73b018c40d9e04375b438814ce182	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Nomurabacteria; f__Candidatus_Nomurabacteria; g__Candidatus_Nomurabacteria	1.0
e1f3e2773ed55fece7178bb1e94dc45e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prolixibacteraceae; g__uncultured; s__uncultured_bacterium	0.9
a81496e6baae3a2b2214d286de08819b	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__RBG-13-54-9; f__RBG-13-54-9; g__RBG-13-54-9; s__uncultured_bacterium	0.6
d42ea18c3987c97089cd9479b14b41df	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Macellibacteroides; s__uncultured_bacterium	0.8
53200a3b286f7cc773aedbad4917ab97	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9
56c94e3a4d80e65991d94e3f5e15dfcf	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Holdemanella; s__uncultured_bacterium	0.8
fbaeebd107227c2cf412d08da55b25ff	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uncultured_bacterium	0.7
4054a3ad148ce1b516e02c01b115052c	d__Bacteria; p__Fibrobacterota; c__Fibrobacteria; o__Fibrobacterales; f__Fibrobacteraceae; g__uncultured	0.6
03d0fbb47a37cf6af4fa2075d7d71380	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Sandaracinaceae; g__Sandaracinus; s__uncultured_bacterium	0.6
b87c2dfbe67ac646e96474cf2d4390c0	d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellae; o__WCHB1-41; f__WCHB1-41; g__WCHB1-41; s__uncultured_bacterium	0.6
a5e0497473e95e9a35fd23f15d034311	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae; g__uncultured; s__uncultured_bacterium	0.6
f7e8d3974812c6b608bbf19a5778114c	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Isosphaerales; f__Isosphaeraceae	1.0
996e647205bc648e5ba5da7c17129570	d__Eukaryota; p__Cercozoa; c__Glissomonadida; o__Glissomonadida; f__Glissomonadida; g__Heteromita	1.0
ffe934762d09f7acc97b7c4b15d4252f	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Anaerolinea	0.7
54095d10bb06c18877657bb893c0591e	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Hyphomicrobium	0.9
